gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,split
SP-00311,EXP-15.3,Fletes,silver_audit_v2,MOVIMIENTO DE TIERRA,,SOC COMERCIAL NAHUM CORREA LTDA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00312,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,SODA CAUSTICA POTE KILO,SODA CAUSTICA POTE KILO,COMERCIAL HARCHA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00313,EXP-10.1,Mantencion Sala,silver_audit_v2,PISTON CILINDRO PUERTA,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00314,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,"Filtro Malla Purificacion Tipo Y 2"" Azud",,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00315,EXP-15.3,Fletes,silver_audit_v2,INTERESES_POR_MORA,,SOCIEDAD CONCESIONARIA RUTA 5 CHILLAN-COLLIPULLI S.A.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00316,EXP-10.4,Otros Gastos Lecheria,silver_audit_v2,CALEFONT N°2 REPARACION,POR FUGA,JORGEN HORACIO VEGA AGUILA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00317,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,REPARACIÓN TERMO.,,JORGEN HORACIO VEGA AGUILA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00318,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,VALVULA RETENCION VERTICAL 3 PESADA -@,VALVULA RETENCION VERTICAL 3 PESADA -@,DORIS IVONNE CASTILLO KANTER,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00319,EXP-13.1,Mantencion Maquinaria,silver_audit_v2,REPARACION,SEGUN DETALLE ADJUNTO,JOHN MARCELO CARRILLO SOLDAN,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00320,EXP-13.1,Mantencion Maquinaria,silver_audit_v2,reparacion pala,Restauracion pala en un 80% cambiando laterales y base en plancha A36 de 6mm y resforzando con pletina de 10mm y 12mm antidesgaste en laterales y base mas pintado color negro triple accion.,CAMILO EDUARDO CABEZA FERNANDEZ,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00321,EXP-10.4,Otros Gastos Lecheria,silver_audit_v2,REPUESTO CALEFONT,,JORGEN HORACIO VEGA AGUILA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00322,EXP-10.4,Otros Gastos Lecheria,silver_audit_v2,KIT SER 1500H VAL AUT PURGA 50 MM,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00323,EXP-10.1,Mantencion Sala,silver_audit_v2,BASE DESPICHE 50 MM.,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00324,EXP-10.1,Mantencion Sala,silver_audit_v2,SOPORTE PARA FILTRO 40 MM.,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00325,EXP-10.1,Mantencion Sala,silver_audit_v2,HORA TECNICA JM,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00326,EXP-10.1,Mantencion Sala,silver_audit_v2,MANGA DE LECHE 16 MM./MT,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00327,EXP-10.1,Mantencion Sala,silver_audit_v2,MANGA DE LECHE 5/8- MT.,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00328,EXP-14.2,Mantencion Cercos,silver_audit_v2,LIMPIA PIES GRIEGO IGENAR 45X75,LIMPIA PIES GRIEGO IGENAR 45X75,COMERCIAL HARCHA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00329,EXP-14.2,Mantencion Cercos,silver_audit_v2,Carro con estanque para,terneros,SANDRA PAULINA VALLADARES RIOS,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00330,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,CAMBIAR PRESOSTATO,,WALDEMAR ORLANDO VARGAS CARDENAS,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00331,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,TUB CUAD NEG 50 X 3.0 MM,TUB CUAD NEG 50 X 3.0 MM,Acenor Aceros Del Norte S.A.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00332,EXP-10.4,Otros Gastos Lecheria,silver_audit_v2,CEMENTO PVC WET DRY PARA TUBOS Y FLEXIBLE LANCO 118ML -@,CEMENTO PVC WET DRY PARA TUBOS Y FLEXIBLE LANCO 118ML -@,DORIS IVONNE CASTILLO KANTER,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00333,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,SERVICIO TÉCNICO,"LIMPIEZA DE POZO 6"" ACERO FUNDO YUTRECO, SECTOR MULPULMO - OSORNO (POZO N°2759) Forma de Pago: CRÉDITO 30 DÍAS",SONDAJES PERFOMAQ SA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00334,EXP-15.3,Fletes,silver_audit_v2,Traslado de tuberia hdpe y accesorios desde rio bueno a futrono,,CRISTIAN MIGUEL MATAMALA NAVARRO,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00335,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,TUB CUAD NEG 75 X 3.0 MM,TUB CUAD NEG 75 X 3.0 MM,Acenor Aceros Del Norte S.A.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00336,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,MATERIALES VARIOS,,WALDEMAR ORLANDO VARGAS CARDENAS,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00337,EXP-13.1,Mantencion Maquinaria,silver_audit_v2,TI18 -PALA REDONDA ASA PLAST C MANGO TRUPER 17160 -@,TI18 -PALA REDONDA ASA PLAST C MANGO TRUPER 17160 -@,DORIS IVONNE CASTILLO KANTER,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00338,EXP-10.4,Otros Gastos Lecheria,silver_audit_v2,CONF 01 MANG HIDRA 1&quot; R2,,SERGIO GUILLERMO LOEBEL PUSCHEL,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00339,EXP-10.1,Mantencion Sala,silver_audit_v2,CONFEC 01 MANG HIDRA 1&#47;4 R2,,SERGIO GUILLERMO LOEBEL PUSCHEL,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00340,EXP-14.3,Mantencion Agua y Purines,silver_audit_v2,CONFEC 01 MANG HIDRA 1&#47;2 R2,,SERGIO GUILLERMO LOEBEL PUSCHEL,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00341,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,-COPLA REDUCCION HI-HI 1 X 3/4 -@,-COPLA REDUCCION HI-HI 1 X 3/4 -@,DORIS IVONNE CASTILLO KANTER,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00342,EXP-9.2,Otros Gastos Riego,silver_audit_v2,LAVADO POZO,,WALDEMAR ORLANDO VARGAS CARDENAS,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00343,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,"TUERCA STORZ HI 3""",,COMERCIAL CLIMENT SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00344,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,"CODO PLANSA 1/2"" - HOFFENS","CODO PLANSA 1/2"" - HOFFENS",COMERCIAL HARCHA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00345,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,"Piezas de Pino B. 1 1/2x6x3,20 Mtrs",,MADERAS LACOSTE SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00346,EXP-16.2,Otros Gastos Campo,silver_audit_v2,BASURERO CON PEDAL 30LTS - CHILEMAT,BASURERO CON PEDAL 30LTS - CHILEMAT,COMERCIAL HARCHA SPA,,[re-promoted with dedup key incl. description+provider] Trash can is waste/rubbish management item; EXP-16.2 covers 'reciclaje y residuos'.,,,
SP-00347,EXP-10.1,Mantencion Sala,silver_audit_v2,"CUOTA 1-4, SERVICIO INSTALACION Y PUESTA EN MARCHA",,HGS DAIRY SOLUTIONS SPA,,[re-promoted with dedup key incl. description+provider] HGS Dairy Solutions installing IXPRESS ICR dairy parlor system; shed installation/maintenance.,,,
SP-00348,EXP-13.3,Mantencion Vehiculos,silver_audit_v2,foco led patente,,MIGUEL ANGEL ARRIAGADA INAYADO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00349,EXP-15.2,Servicios Veterinarios,silver_audit_v2,TÉCNICAS DE MANEJO DE CRIANZA DE TERNERAS DE LECHERÍA,,Fundación de Instrucción Agrícola Adolfo Matthei,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00350,EXP-15.3,Fletes,silver_audit_v2,VIATICO MOVILIZACION,,MOLINA MANNS SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00351,EXP-15.2,Servicios Veterinarios,silver_audit_v2,PODOLOGÍA CLINICA BOVINA,Servicio realizado 25 abril 2025 por Roberto Molina,MOLINA MANNS SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00352,EXP-15.3,Fletes,silver_audit_v2,VIATICO MOVILIZACION,100km por visita,MOLINA MANNS SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00353,EXP-15.2,Servicios Veterinarios,silver_audit_v2,PODOLOGIA CORRECTIVA,8 MAYO: 16 VACAS 9 MAYO: 17 VACAS 15 MAYO: 23 VACAS 21 MAYO: 30 VACAS *SERVICIOS REALIZADOS POR ROBERTO MOLINA,MOLINA MANNS SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00354,EXP-15.3,Fletes,silver_audit_v2,VIATICO MOVILIZACION,100 KILOMETROS POR VISITA,MOLINA MANNS SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00355,EXP-2.6,Otros Gastos Salud Animal,silver_audit_v2,AUTO POLF GRANDE P-B,,SERVIGEN LTDA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00356,EXP-2.6,Otros Gastos Salud Animal,silver_audit_v2,Segregador de ganado,Blitz-Kerner,CUIDATUVACA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00357,EXP-15.3,Fletes,silver_audit_v2,TRASLADO DE PERSONAL,DE FUTRONO A FUNDO MAITEN,CONSTRUCTORA DSL SPA,,[re-promoted with dedup key incl. description+provider] Personnel transport from town to farm; EXP-15.3 covers traslados not assigned to other categories.,,,
SP-00358,EXP-15.3,Fletes,silver_audit_v2,traslado de oficina easy la union destino la union...materiales varios,,CRISTIAN MIGUEL MATAMALA NAVARRO,,[re-promoted with dedup key incl. description+provider] Freight transport of office materials from hardware store; giro=transporte de carga.,,,
SP-00359,EXP-15.5,Servicios Agricolas,silver_audit_v2,Traslado de madera,,JUAN ANGEL ANIBAL VERGARA OBANDO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00360,EXP-15.5,Servicios Agricolas,silver_audit_v2,Flete Feria 07/10/2025,,JUAN ANGEL ANIBAL VERGARA OBANDO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00361,EXP-15.3,Fletes,silver_audit_v2,TRASLADO DE BOLOS,DESDE BRAMADERO A YUTRECO 39 BOLOS,SERGIO FABIAN RODRIGUEZ DELGADO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00362,EXP-15.3,Fletes,silver_audit_v2,Traslado de bolos,De silo desde raices a yutreco segun guia n 1473,MARCELO ALEJANDRO GUZMAN CATALAN,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00363,EXP-15.3,Fletes,silver_audit_v2,TRASLADO DE BOLOS,DESDE FDO BRAMADERO HASTA YUTRECO GUIAS 1479/1481,SERGIO FABIAN RODRIGUEZ DELGADO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00364,EXP-15.3,Fletes,silver_audit_v2,TRASLADO DE BOLOS,DESDE BROMADERO HASTA YUTRECO GUIA 1487,SERGIO FABIAN RODRIGUEZ DELGADO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00365,EXP-15.3,Fletes,silver_audit_v2,TRASLADO DE BOLOS,DESDE BRAMADERO HASTA YUTRECO GUIA 1491 1492 1493,SERGIO FABIAN RODRIGUEZ DELGADO,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00366,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo abril 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00367,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo julio 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00368,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo marzo 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00369,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo junio 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00370,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo Diciembre 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00371,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo Enero 26,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00372,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo febrero 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00373,EXP-15.3,Fletes,silver_audit_v2,Arriendo febrero 26,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00374,EXP-15.5,Servicios Agricolas,silver_audit_v2,SERVICIOS VARIOS,SERVICIOS VARIOS,Servicios Bergström Limitada,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00375,EXP-15.5,Servicios Agricolas,silver_audit_v2,NOTA DEBITO X INTERESES,,COMPAÑÍA AGROPECUARIA COPEVAL S.A.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00376,EXP-15.3,Fletes,silver_audit_v2,Arriendo Noviembre 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00377,EXP-8.1,Pradera Perenne,silver_audit_v2,MAITEN SIEMBRA EMPAST.,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,[re-promoted with dedup key incl. description+provider] MAITEN SIEMBRA EMPAST = pasture establishment sowing; EXP-15.5 explicitly excludes siembras,,,
SP-00378,EXP-8.1,Pradera Perenne,silver_audit_v2,Servicio Siembra,,BENEDICTO NOLBERTO GUTIERREZ RIVERA,,[re-promoted with dedup key incl. description+provider] Siembra service; EXP-15.5 explicitly excludes siembras; perennial default for unspecified sowing,,,
SP-00379,EXP-8.4,Otros Cultivos,silver_audit_v2,SIEMBRA,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,[re-promoted with dedup key incl. description+provider] Sowing service (siembra); EXP-15.5 explicitly excludes siembras; siblings show silo crop prep.,,,
SP-00380,EXP-15.3,Fletes,silver_audit_v2,Nombre ítem 1,,SOCIEDAD PANEBRA E HIJOS SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00381,EXP-15.3,Fletes,silver_audit_v2,CLAVO DE 4 OFERTA,,FERIA REMEHUE LTDA.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00382,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,ANTICORROSIVO ESTRUCT.1GL NEGRO,,FERIA REMEHUE LTDA.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00383,EXP-15.4,Arriendo Maquinaria y Vehiculos,silver_audit_v2,Arriendo enero 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00384,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,LEVANTADOR DE VACAS STANDARD 201613,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00385,EXP-13.3,Mantencion Vehiculos,silver_audit_v2,"LAVAPARABRISAS, 5LT","LAVAPARABRISAS, 5LT",DANIEL VILLAR Y CIA LTDA,,"[re-promoted with dedup key incl. description+provider] Windshield washer fluid from gas station, sibling is gasoline — vehicle maintenance supply.",,,
SP-00386,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,LIJA MADERA GRANO 180,LIJA MADERA GRANO 180,DORIS IVONNE CASTILLO KANTER,,[re-promoted with dedup key incl. description+provider] Sandpaper + wood glue = woodwork/carpentry repair of farm building; EXP-14.4 includes materiales mantenciones.,,,
SP-00387,EXP-2.5,Otros Medicamentos,silver_audit_v2,ORBENIN E.D.C CAJA 36 JER SECADO,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00388,EXP-15.5,Servicios Agricolas,silver_audit_v2,Arriendo Septiembre 25,,ADDVISE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00389,EXP-4.1,Parva Silo,silver_audit_v2,SILO PARVA,FUNDO YUTRECO,AGRO SERVICIOS NAVARRETE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00390,EXP-4.1,Parva Silo,silver_audit_v2,SILO PARVA,EL MAITEN,AGRO SERVICIOS NAVARRETE SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00391,EXP-4.2,Bolos Silo,silver_audit_v2,CONFECCION CHAPILCAHUIN,202 bolos en 30 ha 7 bolos x ha : 30x 12.000; 360.000 mas 202x18.500: 3.737.000 total: 4.097.000 valor Ha: 136.567,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00392,EXP-4.2,Bolos Silo,silver_audit_v2,CONFECCION BOLOS,,AGRÍCOLA J-S-E LIMITADA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00393,EXP-4.2,Bolos Silo,silver_audit_v2,FILM BOLOS -Barbier Blanco__1500 M__,Barbier Blanco__1500 M__,FEROSOR AGRICOLA S.A.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00394,EXP-4.2,Bolos Silo,silver_audit_v2,SERVICIO CONFECCION BOLOS,,AGRÍCOLA RIBERAS DEL SAUCE SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00395,EXP-4.2,Bolos Silo,silver_audit_v2,FUNDO RAICES,CONFECCION BOLOS. TOTAL BOLOS 50 EN 15 HA 3.3 BOLOS POR HA. VALOR HA 120.000 VALOR BOLO 12.000 SIN INSUMOS,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00396,EXP-4.2,Bolos Silo,silver_audit_v2,FUNDO PELLECO,CONFECCION BOLOS. TOTAL 350 BOLOS EN 50 HA. 7 BOLOS POR HA. VALOR HA 152.000 VALOR BOLO 12.000 SIN INSUMOS,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00397,EXP-4.2,Bolos Silo,silver_audit_v2,YUTRECO COMFECCION BOLOS,"12 NOVIEMBRE SALA YUTRECO POTREROS 21-30-4-43 TOTAL BOLOS 49 EN 12HA. 4 bolos por ha, valor ha : 122.000xha",SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00398,EXP-4.2,Bolos Silo,silver_audit_v2,ARRIENDO CHAPILCAHUIN,CONFECCION BOLOS ARRIENDO TOTAL 278 COBRO POR BOLO 18.500,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00399,EXP-4.2,Bolos Silo,silver_audit_v2,FUNDO RAICES,CONFECCION BOLOS RAICES 283 COBRO POR BOLOS 18.500,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00400,EXP-4.2,Bolos Silo,silver_audit_v2,YUTRECO SALA,21 NOVIEMBRE BOLOS SALA POTREROS 1-19-23 total 18ha bolos 101 serian 6 bolos xha valor ha; 135000,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00401,EXP-4.2,Bolos Silo,silver_audit_v2,BOLOS PELLECO,Bolos 68 en 9 ha : sería 7 bolos por ha y el valor Ha seria: 141.500,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00402,EXP-4.2,Bolos Silo,silver_audit_v2,Mínimo de bolos,,HECTOR ADRIAN VALENZUELA PAREDES,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00403,EXP-5.1,Concentrado Vacas,silver_audit_v2,CARRO ALIMENT 50 UNID OT50S STALLION,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00404,EXP-5.3,Concentrado Otros Animales,silver_audit_v2,Fardos Paja de Trigo,"Según Guía Despacho 576, 577, 578 Fundo El Maitén",SERVICIOS AGRICOLAS OSORNO SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00405,EXP-4.2,Bolos Silo,silver_audit_v2,Bolos,,HECTOR ADRIAN VALENZUELA PAREDES,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00406,EXP-15.3,Fletes,silver_audit_v2,TRASLADO DE BOLOS,DEMAIHUE AL MAITEN,SERVICIOS VITAP SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00407,EXP-6.1,Fosforo,silver_audit_v2,TREFOS PLUS MAXI PF YARA (SF3)-FERTILIZANTES(B)-ME,,COMPAÑÍA AGROPECUARIA COPEVAL S.A.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00408,EXP-6.1,Fosforo,silver_audit_v2,SUPERFOSFATO TRIPLE FUNDO,SUPERFOSFATO TRIPLE FUNDO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00409,EXP-6.1,Fosforo,silver_audit_v2,FOSFATO MONOAMONICO FUNDO,FOSFATO MONOAMONICO FUNDO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00410,EXP-6.1,Fosforo,silver_audit_v2,SUPERFOSFATO TRIPLE X 25 KG,SUPERFOSFATO TRIPLE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00411,EXP-6.5,Otros Fertilizantes,silver_audit_v2,PELLECO FERTILIZANTE,UREA S-MART BLUE 100 Y 150 K/HA,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00412,EXP-6.4,Guano,silver_audit_v2,GUANO DE GALLINA FUNDO,GUANO DE GALLINA FUNDO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00413,EXP-12.2,Analisis Animales,silver_audit_v2,CALCIO (CA) SUERO,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00414,EXP-6.5,Otros Fertilizantes,silver_audit_v2,MURIATO DE POTASIO 60% FUNDO,MURIATO DE POTASIO 60% FUNDO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00415,EXP-6.2,Nitrogeno,silver_audit_v2,APLICACION FERTILIZANTE,FERTILIZANTE NITROGENO 192 HA,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00416,EXP-6.5,Otros Fertilizantes,silver_audit_v2,VITRAMAG FUNDO,VITRAMAG FUNDO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00417,EXP-7.0,AGROQUIMICOS,silver_audit_v2,CHAPILCAHUIN FERTILIZANTE,APLICACION UREA SMART BLUE 100 HA,SERVICIOS AGRICOLAS CORPAL SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00418,EXP-16.2,Otros Gastos Campo,silver_audit_v2,Apoyo Huerto Septiembre,,HSV SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00419,EXP-16.2,Otros Gastos Campo,silver_audit_v2,FRUTOS SECOS NUTS Y FRUTA VIVO BOLSA 80 GR,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00420,EXP-7.0,AGROQUIMICOS,silver_audit_v2,MOSKIMIC FORTE - 3 LT,,COOPERATIVA AGRICOLA LECHERA STGO.,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00421,EXP-11.1,Electricidad Lecheria,silver_audit_v2,Servicio electricos fundo yutreco,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00422,EXP-9.1,Energia Electrica Riego,silver_audit_v2,Transporte de Electricidad,,Sociedad Austral de Electricidad SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00423,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"9.663 kg de leche a $ 592,51 Estanque 03076-7, El Maiten Guia entre 1267029 - 1256625",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00424,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"6.740 kg de leche a $ 627,80 Estanque 21215-6, Yutreco Guia entre 1256339 - 1267203",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00425,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"7.400 kg de leche a $ 508,74 Estanque 20530-3, El Maiten Guia entre 1305464 - 1306578",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00426,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"126.399 kg de leche a $ 423,80 Estanque 21055-2, Raices Guias entre 1346319 - 1327163",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00427,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"379845 kg de leche a $ 513,59 Estanque 20530-3, El Maiten Guias entre 13782520 - 1380018",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
