check,key,gold_id,category_code,leaf,source,item_text,description,provider
D_embedding_near_dup,cos=0.988,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 95 KWH,ELECTRICIDAD CONSUMIDA 951 KWH,
D_embedding_near_dup,cos=0.987,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.986,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 92 KWH,
D_embedding_near_dup,cos=0.985,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 263 KWH,ELECTRICIDAD CONSUMIDA 261 KWH,
D_embedding_near_dup,cos=0.984,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA ENERO 2025,
D_embedding_near_dup,cos=0.984,,"EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 8760 KWH,
D_embedding_near_dup,cos=0.982,,"EXP-4.2,EXP-15.3",,,FLETE TRASLADO DE BOLOS DE SILO,TRASLADO DE BOLOS DE SILO,
D_embedding_near_dup,cos=0.979,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA NOVIEMBRE 2025,
D_embedding_near_dup,cos=0.976,,"EXP-15.3,EXP-4.2,EXP-4.2",,,TRASLADO DE BOLOS,TRASLADO BOLOS,
D_embedding_near_dup,cos=0.976,,"EXP-10.3,EXP-10.1",,,MANGA DE LECHE 12 MM X MT,MANGA DE LECHE 16 MM MT,
D_embedding_near_dup,cos=0.976,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA SUMINISTRADA 39 21 X 18186 99311400153,DEMANDA MAXIMA SUMINISTRADA 39 21 X 17984 28972200969,
D_embedding_near_dup,cos=0.975,,"EXP-1.1,EXP-15.2",,,CURSO TECNICAS DE MANEJO DE CRIANZA DE TERNERAS DE LECHERIA,TECNICAS DE MANEJO DE CRIANZA DE TERNERAS DE LECHERIA,
D_embedding_near_dup,cos=0.973,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA SUMINISTRADA 39 21 X 18186 99311400153,DEMANDA MAXIMA SUMINISTRADA 39 21 X 18065 161948482528,
D_embedding_near_dup,cos=0.972,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.971,,"EXP-12.2,EXP-12.1",,,PLANILLA N 73698 ANALISIS COOP FECCAS PARASITOS PUL,PLANILLA NUMERO 73698 ANALISIS COOP FECAS PARASITOS PUL,
D_embedding_near_dup,cos=0.969,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.969,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 257 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.968,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA POTENCIA LEIDA 24 0 X 29050 541666666668,DEMANDA MAXIMA POTENCIA LEIDA 30 57 X 28592 934249263984,
D_embedding_near_dup,cos=0.968,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA POTENCIA LEIDA 24 0 X 29050 541666666668,DEMANDA MAXIMA POTENCIA LEIDA 24 6 X 28746 382113821135,
D_embedding_near_dup,cos=0.968,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 795 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.968,,"EXP-9.1,EXP-11.1",,,CARGO MENSUAL POR DEMANDA MXIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 0 040,CARGO MENSUAL POR DEMANDA MXIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 56 480,
D_embedding_near_dup,cos=0.968,,"EXP-9.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 7620 KWH,
D_embedding_near_dup,cos=0.967,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA MAYO 2025,
D_embedding_near_dup,cos=0.967,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 17 960 KWH,ELECTRICIDAD CONSUMIDA 17 710 KWH,
D_embedding_near_dup,cos=0.967,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA ABRIL 2025,
D_embedding_near_dup,cos=0.966,,"EXP-4.2,EXP-4.2,EXP-4.3",,,BOLOS CHAPILCAHUIN,BOLOS SILO CHAPILCAHUIN,
D_embedding_near_dup,cos=0.963,,"EXP-4.2,EXP-4.3",,,DESCARGA BOLOS YUTRECO,BOLOS YUTRECO,
D_embedding_near_dup,cos=0.963,,"EXP-11.1,EXP-9.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 7860 KWH,
D_embedding_near_dup,cos=0.963,,"EXP-16.1,EXP-2.6",,,GUANTE LARGO NITRILO S SHOOF 204629,GUANTE LARGO NITRILO XL SHOOF 204630,
D_embedding_near_dup,cos=0.963,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.963,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA DICIEMBRE 2025,
D_embedding_near_dup,cos=0.962,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 252 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.961,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA SUMINISTRADA 39 21 X 18186 99311400153,DEMANDA MAXIMA SUMINISTRADA 40 44 X 18117 161226508408,
D_embedding_near_dup,cos=0.960,,"EXP-4.2,EXP-4.3,EXP-4.2",,,CONFECCION BOLOS PRADERA,CONFECCIA N BOLOS PRADERA,
D_embedding_near_dup,cos=0.959,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.959,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA MAYO 2025,
D_embedding_near_dup,cos=0.958,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.958,,"EXP-16.1,EXP-2.6",,,TRAJE DESECHABLE TYVEK DUPONT XL,TRAJE DESECHABLE TYVEK DUPONT XXL,
D_embedding_near_dup,cos=0.957,,"EXP-12.2,EXP-12.1",,,PLANILLA N 73697 ANALISIS COOP FECCAS SEDIMENTACION,PLANILLA NUMERO 76450 ANALISIS COOP FECAS SEDIMENTACION,
D_embedding_near_dup,cos=0.957,,"EXP-4.2,EXP-4.3",,,BOLOS SILO YUTRECO,BOLOS YUTRECO,
D_embedding_near_dup,cos=0.957,,"ADM-1.3,EXP-15.5",,,ARRIENDO JUNIO 26,ARRIENDO JUNIO 25,
D_embedding_near_dup,cos=0.957,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA MARZO 2025,
D_embedding_near_dup,cos=0.957,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA MAYO 2025,
D_embedding_near_dup,cos=0.957,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.957,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.957,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.956,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA DICIEMBRE 2025,
D_embedding_near_dup,cos=0.956,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.956,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.954,,"ADM-1.6,ADM-1.6,EXP-9.2",,,REGARGA AGUA PURIFICADA,RECARGA AGUA PURIFICADA,
D_embedding_near_dup,cos=0.954,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA SUMINISTRADA 39 21 X 18186 99311400153,DEMANDA MAXIMA SUMINISTRADA 38 55 X 18007 159533073933,
D_embedding_near_dup,cos=0.954,,"EXP-11.1,EXP-11.2",,,CARGO POR SERVICIO PUBLICO BASE 17 960 KWH EX IVA,CARGO POR SERVICIO PUBLICO BASE 458 KWH EX IVA,
D_embedding_near_dup,cos=0.954,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.954,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA POTENCIA LEIDA 24 0 X 29050 541666666668,DEMANDA MAXIMA POTENCIA LEIDA 22 8 X 28803 15789473684,
D_embedding_near_dup,cos=0.953,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.953,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA NOVIEMBRE 2025,
D_embedding_near_dup,cos=0.953,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.953,,"EXP-12.2,EXP-12.1",,,PLANILLA N 73697 ANALISIS COOP FECCAS SEDIMENTACION,PLANILLA NUMERO 76449 ANALISIS COOP FECAS SEDIMENTACION,
D_embedding_near_dup,cos=0.953,,"EXP-11.1,EXP-9.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 8760 KWH,
D_embedding_near_dup,cos=0.952,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.952,,"EXP-11.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 6240 KWH,
D_embedding_near_dup,cos=0.951,,"EXP-3.1,EXP-2.5",,,CONCEPTAL FACTOR LIBERA HORMONAL X 50ML,CONCEPTAL FACTOR LIBERA HORMONAL 50 ML,
D_embedding_near_dup,cos=0.951,,"EXP-1.1,EXP-4.2",,,BOLSA,BOLOS,
D_embedding_near_dup,cos=0.951,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.950,,"EXP-12.2,EXP-12.1",,,PLANILLA N 73697 ANALISIS COOP FECCAS SEDIMENTACION,PLANILLA NUMERO 73697 ANALISIS COOP FECAS SEDIMENTACION,
D_embedding_near_dup,cos=0.950,,"EXP-9.1,EXP-11.1",,,CARGO MENSUAL POR DEMANDA MXIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 0 040,CARGO MENSUAL POR DEMANDA MXIMA DE POTENCIA LEDA HORA PUNTA,
D_embedding_near_dup,cos=0.950,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 969 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.949,,"EXP-9.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 456 KWH,
D_embedding_near_dup,cos=0.949,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 6 KWH,
D_embedding_near_dup,cos=0.949,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.949,,"EXP-9.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 923 KWH,
D_embedding_near_dup,cos=0.949,,"EXP-11.1,EXP-9.1",,,DEMANDA MAXIMA POTENCIA LEIDA 24 0 X 29050 541666666668,DEMANDA MAXIMA POTENCIA LEIDA 30 57 X 28305 430160287862,
D_embedding_near_dup,cos=0.949,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.949,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 225 KWH,ELECTRICIDAD CONSUMIDA 245 KWH,
D_embedding_near_dup,cos=0.948,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.948,,"EXP-4.3,EXP-4.2",,,BOLOS RAICES,BOLOS,
D_embedding_near_dup,cos=0.948,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.948,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.948,,"EXP-16.1,EXP-2.6",,,GUANTE LARGO NITRILO L SHOOF 204627,GUANTE LARGO NITRILO XL SHOOF 204630,
D_embedding_near_dup,cos=0.947,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.947,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA ENERO 2026,PERIODO DE COBERTURA ABRIL 2025,
D_embedding_near_dup,cos=0.947,,"EXP-16.1,EXP-16.2",,,LIMA PLANA 8 SANDVIK CON MANGO,LIMAS PLANAS 10 SANDVIK CON MANGO,
D_embedding_near_dup,cos=0.947,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 245 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.946,,"EXP-11.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 7620 KWH,
D_embedding_near_dup,cos=0.946,,"EXP-13.1,EXP-14.2",,,A SPIRAX S4 TXM X 18 9 L 958955,A SPIRAX S4 TXM JC X 20 L 968314,
D_embedding_near_dup,cos=0.946,,"EXP-16.1,EXP-2.6",,,GUANTE LARGO NITRILO M SHOOF 204628,GUANTE LARGO NITRILO XL SHOOF 204630,
D_embedding_near_dup,cos=0.946,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.946,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.945,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 184 KWH,ELECTRICIDAD CONSUMIDA 182 KWH,
D_embedding_near_dup,cos=0.945,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.945,,"EXP-11.2,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 8760 KWH,
D_embedding_near_dup,cos=0.945,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.945,,"EXP-14.1,EXP-14.4",,,LIMPIEZA DE FOSOS,LIMPIEZA DE FOSO,
D_embedding_near_dup,cos=0.945,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.945,,"EXP-15.3,EXP-4.2,EXP-15.3",,,TRASLADO DE BOLOS,TRASLADO DE BOLOS DE SILO,
D_embedding_near_dup,cos=0.945,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.945,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA FEBRERO 2026,PERIODO DE COBERTURA FEBRERO 2025,
D_embedding_near_dup,cos=0.945,,"EXP-10.4,EXP-14.3",,,CONF 01 MANG HIDRA 1 QUOT R2,CONFEC 01 MANG HIDRA 1 47 2 R2,
D_embedding_near_dup,cos=0.944,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.944,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.944,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 951 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.944,,"EXP-11.1,EXP-9.1",,,CARGO MENSUAL POR DEMANDA MXIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 56 480,CARGO MENSUAL POR DEMANDA MA XIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 0 040,
D_embedding_near_dup,cos=0.944,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.944,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.943,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 934 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.943,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA NOVIEMBRE 2025,
D_embedding_near_dup,cos=0.943,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.943,,"EXP-14.4,EXP-13.1",,,MANO DE OBRA,MANO DE OBRA MARCELO,
D_embedding_near_dup,cos=0.943,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.942,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.942,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 798 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.942,,"EXP-9.2,EXP-13.2",,,MANTENCION,MANTENCION MOTO,
D_embedding_near_dup,cos=0.942,,"EXP-11.2,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 5400 KWH,
D_embedding_near_dup,cos=0.942,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.942,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA FEBRERO 2025,
D_embedding_near_dup,cos=0.942,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA AGOSTO 2025,PERIODO DE COBERTURA FEBRERO 2025,
D_embedding_near_dup,cos=0.942,,"ADM-2.1,ADM-2.2,ADM-2.1,ADM-2.3",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA AGOSTO 2025,
D_embedding_near_dup,cos=0.941,,"EXP-9.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 5400 KWH,
D_embedding_near_dup,cos=0.941,,"EXP-15.4,EXP-14.3",,,ARRIENDO RETROEXCAVADORA,RETROESCAVADORA,
D_embedding_near_dup,cos=0.941,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.941,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 92 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.941,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.941,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.940,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.940,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.940,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-15.5,EXP-15.3",,,ARRIENDO FEBRERO 25,ARRIENDO FEBRERO 26,
D_embedding_near_dup,cos=0.939,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 995 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 2 521 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 798 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 214 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 261 KWH,
D_embedding_near_dup,cos=0.939,,"EXP-11.1,EXP-9.1",,,CARGO MENSUAL POR DEMANDA MA XIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 56 480,CARGO MENSUAL POR DEMANDA MA XIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 0 040,
D_embedding_near_dup,cos=0.938,,"EXP-10.4,EXP-10.1",,,CONF 01 MANG HIDRA 1 QUOT R2,CONFEC 01 MANG HIDRA 1 47 4 R2,
D_embedding_near_dup,cos=0.938,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA MAYO 2025,
D_embedding_near_dup,cos=0.938,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 166 KWH,
D_embedding_near_dup,cos=0.938,,"EXP-2.4,EXP-2.2",,,BILIFAR 120 GRS,DIGESTIVO BILIFAR 120 GRS,
D_embedding_near_dup,cos=0.938,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA ABRIL 2025,
D_embedding_near_dup,cos=0.938,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.938,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.938,,"ING-0.2,ING-0.3",,,VENTA DE VACAS,VENTA DE VAQUILLAS,
D_embedding_near_dup,cos=0.937,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 798 KWH,
D_embedding_near_dup,cos=0.937,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.937,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.937,,"EXP-4.2,EXP-4.3",,,BOLOS PELLECO EMPASTADA,CONFECCION BOLOS PELLECO,
