row_id,retrieval_cat,code,confidence,reason,item_text,provider
8872,,EXP-11.1,0.95,"Electricity consumption, part of farm electricity costs",Electricidad consumida ( 2.521 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8873,,EXP-11.1,0.95,"Electricity for the farm, not irrigation, fits EXP-11.1",Transporte de Electricidad ( 2.521 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8877,,EXP-11.1,0.95,"Electricity for the farm, not irrigation, fits EXP-11.1",Electricidad consumida ( 73 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8878,,EXP-11.1,0.95,"Electricity for the farm, not irrigation, fits EXP-11.1",Transporte de Electricidad ( 73 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8881,,EXP-11.1,0.95,"Electricity for the farm, not irrigation, fits EXP-11.1",Electricidad consumida ( 162 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8882,,EXP-11.1,0.95,"Electricity for the farm, not irrigation, fits EXP-11.1",Transporte de Electricidad ( 162 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8885,,,0.0,"No description provided, cannot classify",Electricidad consumida ( 16.562 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8888,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 16.562 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8895,,,0.0,"No description provided, cannot classify",Electricidad consumida ( 245 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8896,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 245 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8906,,,0.0,"No description provided, cannot classify",Electricidad consumida ( 4 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8907,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 4 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8910,,EXP-11.1,0.95,"Electricity consumption for the farm, provider is electricity cooperative",Electricidad consumida ( 225 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8911,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 225 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8914,,EXP-11.1,0.95,"Electricity consumption for the farm, provider is electricity cooperative",Electricidad consumida ( 4.501 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8915,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 4.501 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
8921,,,0.0,Not related to any category,"LAVAPARABRISAS, 5LT",DANIEL VILLAR Y CIA LTDA
8925,,,0.0,Not related to any category,"MOSQUITERO FIBRA VID NEGRO 1,20X30 CNBM",Mallas Protekta Limitada
8926,,EXP-15.4,0.9,Lease of vehicles matches EXP-15.4: Arriendo Maquinaria y Vehiculos,ARRIENDO DE VEHICULOS,ARRENDADORA DE VEHICULOS SOCIEDAD ANONIMA
8933,,EXP-13.3,0.8,Technical inspection of vehicle matches EXP-13.3: Mantencion Vehiculos,CRT Clase B Remolque o Semiremolq,TUV Rheinland Andino S.A
8935,,EXP-13.3,0.8,Vehicle repair and maintenance matches EXP-13.3: Mantencion Vehiculos,FORD F150 PLATINI TJXC-64 48653 07/11/2025 17:31 792924,DIFOR CHILE S.A.
8940,,,0.0,Not related to any category,SCO-MO REVISAR RADIO EN OCACIONES SE PEGA,DIFOR CHILE S.A.
8951,,ADM-2.1,0.8,Insurance related to vehicle coverage,Periodo de Cobertura noviembre 2025,Cia de Seguros de Vida Consorcio Nacional de Seguros SA
8953,,ADM-1.6,0.7,Office supplies and cleaning products,PAPEL HIGIENICO ULTRA DH 25MTS ELITE PAQUETE 24 UND,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8954,,ADM-1.6,0.7,Office supplies and cleaning products,AZUCAR IANSA 900GRS BOLSA 900 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8955,,ADM-1.6,0.7,Office supplies and cleaning products,PASTILLA PARA ESTANQUE IGENIX 3 UND CAJA 48 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8956,,,0.0,"No matches any category, appears to be general cleaning supplies",TRAP MICROFIBRA DOÑA GABY 50X60 CON OJAL UND 1 UND,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8957,,,0.0,"No matches any category, appears to be general cleaning supplies",TRAP MICROFIBRA DOÑA GABY 50X40 DOBLE CON OJAL UND 1 UND,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8958,,,0.0,"No matches any category, appears to be general cleaning supplies",LIMPIAVIDRIOS EXPT CIF VIDRIOS BOTELLA 500 ML,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8959,,,0.0,"No matches any category, appears to be general cleaning supplies",BOLSAS DE BASURA CIERRE FÁCIL 50X70 CM VIRUTEX ROLLO PAQUETE 20 UND,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8960,,,0.0,"No matches any category, appears to be general cleaning supplies",JABON FAMILAND JALEA REAL UND 500 ML,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8961,,,0.0,"No matches any category, appears to be household or cleaning supplies",CANASTILLA WC LAVANDA DOÑA GABY BLISTER 40 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8962,,,0.0,"No matches any category, appears to be household or cleaning supplies",MANZANA ROJA FRUTALAN MALLA 1 KG,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8963,,,0.0,"No matches any category, appears to be household or cleaning supplies",MANDARINA CLEMENTINA MALLA 1 KG,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8964,,,0.0,"No matches any category, appears to be household or cleaning supplies",PLATANOS GRANEL EL TREBOL 1 KG,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8965,,,0.0,"No matches any category, appears to be household or cleaning supplies",NESCAFE TRADICION TARRO 210 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8966,,,0.0,"No fits any category, appears to be consumer goods unrelated to dairy farm op...",PAPAS FRITAS STAX ORIGINAL LAY´S TARRO 134 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8967,,,0.0,"No fits any category, appears to be consumer goods unrelated to dairy farm op...",PAPAS FRITAS STAX CHEDDAR LAY´S TARRO 134 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8968,,,0.0,"No fits any category, appears to be consumer goods unrelated to dairy farm op...",GALLETA MANTEQUILLA COSTA PAQUETE 140 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8969,,,0.0,"No fits any category, appears to be consumer goods unrelated to dairy farm op...",GALLETA LIMÓN COSTA PAQUETE 140 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8970,,,0.0,"No fits any category, appears to be consumer goods unrelated to dairy farm op...",GRETEL PIE DE LIMON COSTA PAQUETE 85 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8971,,,0.0,"No fits any category, appears to be general supermarket goods",GALLETA TAUREG COCO COSTA PAQUETE 120 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8972,,,0.0,"No fits any category, appears to be general supermarket goods",GALLETA TRITON NARANJA BOLSA 116 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8973,,,0.0,"No fits any category, appears to be general supermarket goods",GALLETA TRITON VAINILLA BOLSA 116 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8974,,,0.0,"No fits any category, appears to be general supermarket goods",PERAS PACKHAMS GRANEL EL TREBOL 1 KG,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8975,,,0.0,"No fits any category, appears to be general supermarket goods",GALLETA DELICIAS DURAZNO MANJAR BOLSA 220 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8976,,,0.0,No related to dairy farm categories,BOCADITOS GALLETAS CON DULCE DE MEMBRILLO DOS EN UNO BOLSA 300 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8977,,,0.0,No related to dairy farm categories,GALLETAS SCONES BIZCOCHO ARCOR BOLSA 900 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8978,,,0.0,No related to dairy farm categories,MANI SIN SAL EVERCRISP BOLSA 380 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8979,,,0.0,No related to dairy farm categories,MANI SIN SAL EVERCRISP BOLSA 140 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8980,,,0.0,No related to dairy farm categories,PISTACHOS SALADOS MARCO POLO BOLSA 80 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8981,,,0.0,"No matches any category, appears to be snack items for human consumption",MANI CON PASAS MARCO POLO BOLSA 180 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8982,,,0.0,"No matches any category, appears to be snack items for human consumption",MANI SIN SAL TREBOL BOLSA 160 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8983,,,0.0,"No matches any category, appears to be snack items for human consumption",MIX FRUTOS SECOS SALADO MILLANTU BOLSA 120 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8984,,,0.0,"No matches any category, appears to be snack items for human consumption",FRUTOS SECOS NUTS Y FRUTA VIVO BOLSA 80 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8985,,,0.0,"No matches any category, appears to be snack items for human consumption",FRUTOS SECOS NUTS Y SEMILLAS VIVO BOLSA 80 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8986,,,0.0,Not related to any category,GRAN PIPONA SEMBRASOL BOLSA 200 GR,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA
8987,,,0.0,Not related to any category,"TERMINAL HE PLASTICO 3/4""",COMERCIAL CLIMENT SPA
8988,,,0.0,Not related to any category,"BUSHING PLAST.BCO.HI HE 1,1/2 X 3/4""",COMERCIAL CLIMENT SPA
8991,,,0.0,Not related to any category,"MANGUERA JARDIN ALEMANA C/TELA 3/4""",COMERCIAL CLIMENT SPA
8993,,,0.0,Not related to any category,"CLAVO CORRIENTE 3"" BOLSA (1KG)",COMERCIAL CLIMENT SPA
8995,,,0.0,Not related to any dairy-farm category,"CLAVO CORRIENTE 4"" BOLSA (1KG) ""OFERTA""",COMERCIAL CLIMENT SPA
8996,,,0.0,Not related to any dairy-farm category,BISAGRA DISPLAY #840 ZINCADA 3 UN C/TOR 3 X 3 (FERROM,COMERCIAL CLIMENT SPA
8998,,,0.0,Not related to any dairy-farm category,"TORNILLO VOLCANITA NEGRO 2,1/4"" (100UN)",COMERCIAL CLIMENT SPA
8999,,,0.0,Not related to any dairy-farm category,BAT-YOKO G&B-BATERIA YOKO KR 100AMP 30H102,AUTOMOTRIZ SALFA SUR LIMITADA
9000,,,0.0,Not related to any dairy-farm category,"TUERCA HEXAGONAL G2 UNC 3/8""-16",COMERCIAL HARCHA SPA
9001,,,0.0,Not related to any category,"HILO MT UNC NR 3/8""",COMERCIAL HARCHA SPA
9002,,,0.0,Not related to any category,"GOLILLA PLANA CORRIENTE ACERO 7/16""",COMERCIAL HARCHA SPA
9003,,,0.0,Not related to any category,"GOLILLA PRESION ACERO 3/8""",COMERCIAL HARCHA SPA
9004,,,0.0,Not related to any category,SELLADOR CHRISCO/SOUDAL ACRILICO BLANCO PINTABLE 300 ML,COMERCIAL HARCHA SPA
9005,,EXP-9.2,0.9,Maintenance and spare parts for irrigation systems,CONEXION DE SERV SEG GUIA AR 64621 PV$114402.00 PD 0.00%. FORMA DE PAGO 04 CUOTA,COOP RURAL ELECTRICA RIO BUENO LIMITADA
9007,,EXP-11.1,0.95,"Electricity for the farm, provider is an electricity distributor",Electricidad consumida 7800 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
9008,,EXP-11.1,0.95,"Electricity demand charge, related to farm electricity",Demanda maxima potencia leida 24.6 x $ 29199.796747967477,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
9009,,EXP-11.1,0.95,"Electricity demand charge, related to farm electricity",Demanda maxima suministrada 39.45 x $ 18309.277566539924,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
9017,,EXP-11.1,0.95,"Electricity consumption, related to farm electricity",Electricidad consumida 573 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
9041,,,0.0,"Not related to any category, ceramic tiles not used in dairy farm",ASPEN NATURAL 8MM - (PRK507) AQUAPROTEC,Comercial K SpA
9042,,EXP-15.3,0.9,"Flete de despacho cliente, relacionado con transporte de animales o productos",FLETE DESPACHO CLIENTE,Comercial K SpA
9045,,EXP-2.5,0.8,"Rimadyl es un medicamento veterinario, clasificado como otros medicamentos",RIMADYL 50 ML -____,FEROSOR AGRICOLA S.A.
9047,,EXP-7.0,0.8,PRESIDE 80 WG es un agroquimico utilizado para control de malezas,"PRESIDE 80 WG -DOW AGROCIENCE_0,300KG___",FEROSOR AGRICOLA S.A.
9049,,EXP-16.1,0.7,"Guantes de protección, clasificados como ropa y herramientas de trabajo",GUANTES SHOOF LARGO (XL) NITR.AZUL CAJA 100 UN -____,FEROSOR AGRICOLA S.A.
9053,,EXP-14.2,0.7,"Energizador solar para cercos, relacionado con mantención de cercos",ENERGIZADOR SOLAR S100 -GALLAGHER____,FEROSOR AGRICOLA S.A.
9057,,,0.0,office supplies not classified in the categories,CUADERNO UNIV. E/D 100 HJ M7 TORRE CLASICO CIUDAD,PROVEEDORES INTEGRALES DEL SUR S.A.
9062,,,0.0,office supplies not classified in the categories,PERFORADOR NEGRO PP-25 20 HJ NEGRO MEDIANO ISOFIT,PROVEEDORES INTEGRALES DEL SUR S.A.
9063,,,0.0,office supplies not classified in the categories,CORCHETERA MEDIANA 20 HJ NEGRA MAPED,PROVEEDORES INTEGRALES DEL SUR S.A.
9064,,,0.0,office supplies not classified in the categories,FUNDA PLASTICA CARTA X 100 UN ADIX,PROVEEDORES INTEGRALES DEL SUR S.A.
9065,,,0.0,office supplies not classified in the categories,CAJA ARCHIVO STANDARD 350 X 125 X 236 COLON,PROVEEDORES INTEGRALES DEL SUR S.A.
9070,,,0.0,Not related to any dairy-farm categories,ESTRU/PINO 15MM 1.22X2.44,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9071,,,0.0,Not related to any dairy-farm categories,CERR.SOBREP.CHILENA 2010,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9072,,,0.0,Not related to any dairy-farm categories,CORTE DIMENSIONADO,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9073,,,0.0,Not related to any dairy-farm categories,MONOM.LAVAPL.VERT.INOX,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9074,,,0.0,Not related to any dairy-farm categories,SIFON LOA S/C.TRANS.1.1/2,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9075,,,0.0,Not related to any dairy-farm categories,"ALCAYATA 06""",FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9076,,,0.0,Not related to any dairy-farm categories,TIRAFONDO HEX 1/4X1.1/2,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9077,,,0.0,Not related to any dairy-farm categories,"CLAVO 4""X8 BOLSA 1 KILO",FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9078,,,0.0,Not related to any dairy-farm categories,"CLAVO 3""X10 BOLSA 1KG",FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9079,,,0.0,Not related to any dairy-farm categories,PL/ZINC 5V 2.00 X 0.35MM,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9080,,,0.0,Not related to any category,MUEBLE LAVAPLATO 1.00 PER,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9081,,,0.0,Not related to any category,LAVAP.IZQ.1P 800X500,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
9086,,ADM-1.3,0.8,Office lease related to bank rental,Renta de Arrendamiento Nº10 del contrato Nº34379-1,BANCO BICE
9088,,ADM-1.3,0.8,Office lease related to bank rental,Renta de Arrendamiento Nº17 del contrato Nº32799-1,BANCO BICE
9091,,ADM-1.3,0.8,Office lease related to bank rental,Renta de Arrendamiento Nº10 del contrato Nº34431-1,BANCO BICE
9092,,,0.0,No description or relevant info for classification,Renta de Arrendamiento Nº20 del contrato Nº32326-1,BANCO BICE
9093,,EXP-15.4,0.8,"Arriendo de tractor, related to machine leases",Prepago Total del contrato Nº32799-1,BANCO BICE
9095,,,0.0,No description or relevant info for classification,Renta de Arrendamiento Nº9 del contrato Nº34589-1,BANCO BICE
9096,,,0.0,No description or relevant info for classification,Renta de Arrendamiento Nº9 del contrato Nº34590-1,BANCO BICE
9098,,,0.0,No description or relevant info for classification,Renta de Arrendamiento Nº11 del contrato Nº34350-1,BANCO BICE
9099,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº7 del contrato Nº34853-1,BANCO BICE
9100,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº11 del contrato Nº34359-1,BANCO BICE
9101,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº42 del contrato Nº22338-1,BANCO BICE
9102,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº1 del contrato Nº36931-0,BANCO BICE
9103,,,0.0,No description or relevant category found,JOCKEY LEGIONARIO POCKET BEIGE,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
9104,,,0.0,Not related to any category,PROTECTOR SOLAR BANANA BOAT 1000 ML FPS 50 + UD PRO,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
9119,,EXP-4.1,0.9,"Plastic for silage farm, related to silage contractors",PLAST.SILOFARM 14Mx50M x 130MIC,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
9128,,EXP-9.2,0.8,"Parts for irrigation systems, related to maintenance and spare parts",K-L NIPLE 40 MM HEXAGONAL,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
9132,,EXP-9.2,0.8,"Pressure regulator for irrigation systems, related to maintenance and spare p...",K-L MINI REGULADOR DE PRESION 40 PSI,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
9133,,EXP-9.2,0.8,"Parts for irrigation systems, related to maintenance and spare parts",K-L TUBO ALZADOR 40 MM X 300 MM,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
9162,,EXP-11.4,0.95,Gasoline is classified under fuel expenses excluding irrigation,Gasolina 95 octanos sin plomo,INVERSIONES ENEX S.A.
9171,,,0.0,Not clearly related to any category,MONITOREO MES DE 11/2025 CONTRATO 1731576,VERISURE CHILE SPA
9176,,ADM-1.6,0.85,Toilet paper is office supplies and expenses,PAPEL HIGIENICO F C DH 50MT 8UN,CENCOSUD RETAIL S.A.
9177,,ADM-1.6,0.85,Glass cleaner is office supplies and expenses,LIMP.CIF EXPERT VIDRIOS Y MULT DP 900ML,CENCOSUD RETAIL S.A.
9178,,ADM-1.6,0.85,Paper towels are office supplies and expenses,TOALLA DE PAPEL NOVA ULTRA 70 M,CENCOSUD RETAIL S.A.
9179,,,0.0,No matches any category related to dairy farm operations.,TOALLAS VIRUTEX DESINFECT.MULTIU 75UN,CENCOSUD RETAIL S.A.
9180,,,0.0,No matches any category related to dairy farm operations.,LIMPIADOR LIQUIDO POETT 4LT LAVANDA,CENCOSUD RETAIL S.A.
9181,,,0.0,No matches any category related to dairy farm operations.,PANUELO ELITE MENTOL 1UN,CENCOSUD RETAIL S.A.
9183,,,0.0,No matches any category related to dairy farm operations.,MOPA VIRUTEX ALGODON ABSORB EXTRA GRANDE,CENCOSUD RETAIL S.A.
9184,,,0.0,No matches any category related to dairy farm operations.,ESCOBILLON TRADICIONAL VIRUTEX,CENCOSUD RETAIL S.A.
9185,,,0.0,Not related to any category,BOLSA BASURA ROLLO 80X120 10U HOMECARE,CENCOSUD RETAIL S.A.
9186,,,0.0,Not related to any category,BALDE C ESCURRIDOR VIRUTEX,CENCOSUD RETAIL S.A.
9365,,,0.0,Not related to any category,CINTA EMBALAJE ULTRA RESITENTE 48MMX30MT,EASY RETAIL S.A.
9366,,,0.0,Not related to any category,LIJA AL AGUA GRANO 100 M 611309,EASY RETAIL S.A.
9367,,,0.0,Not related to any category,BROCHA 4 SILVER 1000010B,EASY RETAIL S.A.
9368,,,0.0,"No matches any category, appears to be general retail items.",RODILLO/COMBO 9 X 3/8 SILVER 1000034R,EASY RETAIL S.A.
9369,,,0.0,"No matches any category, appears to be general retail items.",BROCHA 2 SILVER 1000008B,EASY RETAIL S.A.
9370,,,0.0,"No matches any category, appears to be general retail items.",LIJA AL AGUA GRANO 120 M 611310,EASY RETAIL S.A.
9371,,,0.0,"No matches any category, appears to be general retail items.",PINTURA PISCINA SIPALAC GRIS HUMO 1GL,EASY RETAIL S.A.
9373,,,0.0,"No matches any category, appears to be general retail items.",LUBRICANTE ANTICORROSIVO WD 40 187 GRS,EASY RETAIL S.A.
9374,,EXP-10.4,0.9,Painting and maintenance materials for sheds,RODILLO TERMOFUSIONADO FIBRA 20 MM 18 CM,EASY RETAIL S.A.
9375,,EXP-10.4,0.9,Painting and maintenance materials for sheds,ESMALTE AGUA PRO ADVANTAGE SATIN BCO GL,EASY RETAIL S.A.
9376,,EXP-10.4,0.9,Painting and maintenance materials for sheds,ESMALTE AL AGUA LP SEMIBRILLO BCOBASEXGL,EASY RETAIL S.A.
9377,,EXP-10.4,0.9,Painting and maintenance materials for sheds,ESMALTE AL AGUA SEMIBRILLO BLANCO 1GL,EASY RETAIL S.A.
9378,,EXP-10.4,0.9,Painting and maintenance materials for sheds,BROCHA PREMIUM EXP 4 PULG,EASY RETAIL S.A.
9379,,,0.0,Not related to any category,BROCHA SEM PRO 1.5 PULG,EASY RETAIL S.A.
9380,,,0.0,Not related to any category,"AGUA MAS S GAS 1.6LT, GRANADA",RENDIC HERMANOS S.A.
9381,,,0.0,Not related to any category,"AGUA MAS S GAS 1.6LT, MANZANA",RENDIC HERMANOS S.A.
9382,,,0.0,Not related to any category,"AGUA MAS S GAS 1.6LT, PERA",RENDIC HERMANOS S.A.
9383,,,0.0,Not related to any category,FRUTA COLACION BOLSA 1.5 KG,RENDIC HERMANOS S.A.
9384,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...",NARANJA MALLA 2 KG,RENDIC HERMANOS S.A.
9385,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...",MANI TOSTADO SIN SAL TENTO 300 GR.,RENDIC HERMANOS S.A.
9386,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...","MIX FRUTISA 70 GR, TROPICAL",RENDIC HERMANOS S.A.
9387,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...","MIX FRUTISA 70 GR, VITA",RENDIC HERMANOS S.A.
9388,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...",MANI NUTMIX 2 MARCO POLO 350 GR,RENDIC HERMANOS S.A.
9389,,,0.0,"Product is cleaning floor, not related to any category",LIMP PISOS FLOT TODO EN 1 VIRGINIA 900ML,RENDIC HERMANOS S.A.
9390,,,0.0,"Product is nuts, not related to any category",NUEZ PARTIDA FRUTISA 200 GR,RENDIC HERMANOS S.A.
9392,,,0.0,"Product is cookies, not related to any category","GALLETA GRETEL COSTA 85 GR, YOG FRUTILLA",RENDIC HERMANOS S.A.
9393,,,0.0,"Product is clementines, not related to any category",CLEMENTINA MALLA 1 KG,RENDIC HERMANOS S.A.
9395,,,0.0,"Product is cookies, not related to any category",GALLETA REC ABUELA BOCADO MEMB DEU 300GR,RENDIC HERMANOS S.A.
9406,,,0.0,"Leasing payment, not clearly related to any category",LEASING 614747 NOVIEMBRE 2025 CUOTA 5 DE,Santander - Chile
9408,,,0.0,"Leasing payment, not clearly related to any category",LEASING 614266 NOVIEMBRE 2025 CUOTA 6 DE,Santander - Chile
9411,,,0.0,"Construction materials, not clearly related to any category",PISTOLA CHORRO AJ MGO GOMA CUN,SODIMAC S.A.
9412,,,0.0,"Construction materials, not clearly related to any category",CONECTOR RAP 3/4 C/STOP PREMCU,SODIMAC S.A.
9413,,,0.0,"Electronics and construction materials, not clearly related to any category",RADIO USB BT APP AW 3269 CUN06,SODIMAC S.A.
9414,,,0.0,Not related to any dairy-farm category,SET 4 CORREAS 25MMX5M 350K CUN,SODIMAC S.A.
9415,,,0.0,Not related to any dairy-farm category,AMPOLLETA H4 55/60W BOSCH 1U,SODIMAC S.A.
9416,,,0.0,Not related to any dairy-farm category,BUNGEES 2 PZ 2MX17MM METAL CUN,SODIMAC S.A.
9417,,,0.0,Not related to any dairy-farm category,CANERIA COBRE M 1/2X1M - GD CU,SODIMAC S.A.
9418,,,0.0,Not related to any dairy-farm category,CODO COBRE 90O 1/2 SO/SO....,SODIMAC S.A.
9419,,,0.0,No matches any category,LLAVE GAS HI-HE1/2ISO228-ISO7C,SODIMAC S.A.
9420,,,0.0,No matches any category,DISPLAY SOLD-ESTANO 1MT S/P CU,SODIMAC S.A.
9421,,,0.0,No matches any category,BROCHA BARNIZ BLANCA 3 PULG CU,SODIMAC S.A.
9422,,,0.0,No matches any category,CODO SO-HI 1/2 GAS CUN06C,SODIMAC S.A.
9423,,,0.0,No matches any category,"CODO PVC-S 40MMX87,5O GR CEM",SODIMAC S.A.
9424,,,0.0,No matches any category,CODO BR 90O 1/2 SO/HE 1UN...,SODIMAC S.A.
9425,,,0.0,No matches any category,ADAPTADOR VOL AMER P/PLAN BCO,SODIMAC S.A.
9426,,,0.0,No matches any category,UNION AMER BR 1/2 SO/SO 1UN.,SODIMAC S.A.
9427,,,0.0,No matches any category,DILUYENTE DUCO INVIERNO 1LT QU,SODIMAC S.A.
9428,,,0.0,No matches any category,CODO SO-HE 1/2 GAS CUN06C,SODIMAC S.A.
9429,,,0.0,No matches any category,ENCHUFE TRIP PLAN 2P+T 10A MFL,SODIMAC S.A.
9430,,,0.0,No matches any category,CINTA MASK UNIV 4 DIAS 50X25,SODIMAC S.A.
9431,,,0.0,No matches any category,TEFLON 1/2 X 10MT BASIC CUN12C,SODIMAC S.A.
9432,,,0.0,No matches any category,BARNIZ VITRIF BRILL SIPA 1/4GL,SODIMAC S.A.
9433,,,0.0,No matches any category,LIJA P/METAL 9X11 N.100 1/2.CU,SODIMAC S.A.
9434,,,0.0,Not related to any category,CODO PVC-P 90O 50MM CEM CUN02C,SODIMAC S.A.
9435,,,0.0,Not related to any category,AGUARRAS MINERAL 1 LT. CUN10C,SODIMAC S.A.
9436,,,0.0,Not related to any category,ESM AL AG TOP PRO2000 SB B 1GL,SODIMAC S.A.
9437,,,0.0,Not related to any category,CORREDERA EXT TOTAL 45CM H35,SODIMAC S.A.
9438,,,0.0,Not related to any category,TUBO PVC-U ALC GRIS 40MM 1 MT,SODIMAC S.A.
9439,,,0.0,Not related to any dairy farm categories,"CER 45,3X45,3 FLOWE BL 2,2CERC",SODIMAC S.A.
9440,,,0.0,Not related to any dairy farm categories,ADHESIVO CER/POR PISO S/PI ADH,SODIMAC S.A.
9441,,EXP-9.2,0.8,Flete relates to irrigation maintenance costs,FLETE VENTA INTERNET. FLECU,SODIMAC S.A.
9442,,,0.0,Not related to any dairy farm categories,OC 1424072597/ DO 398213922642,SODIMAC S.A.
9453,,EXP-9.2,0.9,Maintenance of irrigation motor falls under irrigation expenses,Arreglo y mantención del,SANDRA PAULINA VALLADARES RIOS
9455,,EXP-13.1,0.95,"Mantencion de maquinaria, retroexcavadora y reparaciones relacionadas",Retroescavadora,SANDRA PAULINA VALLADARES RIOS
9456,,EXP-13.1,0.95,"Mantencion de maquinaria, cambio de correa de motor",Cambiar correa motor del,SANDRA PAULINA VALLADARES RIOS
