row_id,item_text,description,provider,giro,source,source_file,folio,siblings
7869,PAR ALCAYATA PLANA 10P VERDE MUTEL-@,PAR ALCAYATA PLANA 10P VERDE MUTEL-@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000232796_66554732.xml,232796,PCO PERNO COCHE 3 8 X 6 -@ PCO PERNO COCHE 3 8 X 6 -@; PCO PERNO COCHE 3 8 X 4 1 2 -@ PCO PERNO COCHE 3 8 X 4 1 2 -@; G1 GOLILLA PLANA 3 8 -@ G1 GOLILLA PLANA 3 8 -@; CANDADO BASH BCE FORJADO CU G-60BL -@ CANDADO BASH BCE FORJADO CU G-60BL -@; CERROJO CANDADO 8P HORIZONTAL GRIS MUTEL -@ CERROJO CANDADO 8P HORIZONTAL GRIS MUTEL -@; PICAPORTE VERTICAL 10P VERDE MUTEL-@ PICAPORTE VERTICAL 10P VERDE M
7873,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233003_66554732.xml,233003,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@ 28108 JGO BROCAS PLANAS 6 PCS PRETUL -@; PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@ PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@; DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@ DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT; AGOREX 60 1 LT 438537 -@ AGOREX 60 1 LT 438537 -@; MALLA MOSQUITERA 0 90 BLANCA -@ MALLA MOSQUITERA 0 90 BLANCA -@
7874,PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@,PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233003_66554732.xml,233003,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@ 28108 JGO BROCAS PLANAS 6 PCS PRETUL -@; PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@ PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@; DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@ DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT; AGOREX 60 1 LT 438537 -@ AGOREX 60 1 LT 438537 -@; MALLA MOSQUITERA 0 90 BLANCA -@ MALLA MOSQUITERA 0 90 BLANCA -@
7875,DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@,DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233003_66554732.xml,233003,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@ 28108 JGO BROCAS PLANAS 6 PCS PRETUL -@; PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@ PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@; DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@ DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT; AGOREX 60 1 LT 438537 -@ AGOREX 60 1 LT 438537 -@; MALLA MOSQUITERA 0 90 BLANCA -@ MALLA MOSQUITERA 0 90 BLANCA -@
7876,AGOREX 60 1 LT 438537 -@,AGOREX 60 1 LT 438537 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233003_66554732.xml,233003,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@ 28108 JGO BROCAS PLANAS 6 PCS PRETUL -@; PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@ PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@; DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@ DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT; AGOREX 60 1 LT 438537 -@ AGOREX 60 1 LT 438537 -@; MALLA MOSQUITERA 0 90 BLANCA -@ MALLA MOSQUITERA 0 90 BLANCA -@
7877,MALLA MOSQUITERA 0 90 BLANCA -@,MALLA MOSQUITERA 0 90 BLANCA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233003_66554732.xml,233003,28108 JGO BROCAS PLANAS 6 PCS PRETUL -@ 28108 JGO BROCAS PLANAS 6 PCS PRETUL -@; PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@ PUNTA ATORNILLADOR HEX 50MM 8 UN PH2 BOSH -@; DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT -@ DISPLAY ESCUADRA SILLA 3 PULG C TORNILL FERROMAT; AGOREX 60 1 LT 438537 -@ AGOREX 60 1 LT 438537 -@; MALLA MOSQUITERA 0 90 BLANCA -@ MALLA MOSQUITERA 0 90 BLANCA -@
7878,ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@,ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233166_66554732.xml,233166,ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@ ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@; SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT GARDTECH -@ SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT ; -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@; -COPLA HI-HI 1 1 4 -@ -COPLA HI-HI 1 1 4 -@
7879,SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT GARDTECH -@,SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT GARDTECH -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233166_66554732.xml,233166,ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@ ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@; SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT GARDTECH -@ SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT ; -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@; -COPLA HI-HI 1 1 4 -@ -COPLA HI-HI 1 1 4 -@
7880,-BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@,-BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233166_66554732.xml,233166,ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@ ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@; SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT GARDTECH -@ SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT ; -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@; -COPLA HI-HI 1 1 4 -@ -COPLA HI-HI 1 1 4 -@
7881,-COPLA HI-HI 1 1 4 -@,-COPLA HI-HI 1 1 4 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233166_66554732.xml,233166,ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@ ADAPTADOR MANGUERA 3 4 HE - EDR 116104 -@; SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT GARDTECH -@ SET MANGUERA JARDIN C ACCE Y SOPORTE X 18MT ; -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 3 4 -@; -COPLA HI-HI 1 1 4 -@ -COPLA HI-HI 1 1 4 -@
7882,VALVULA BOLA COMPACTA HI 1 2 -@,VALVULA BOLA COMPACTA HI 1 2 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233399_66554732.xml,233399,VALVULA BOLA COMPACTA HI 1 2 -@ VALVULA BOLA COMPACTA HI 1 2 -@
7885,KG SOLDADURA E6011 3 32 BOLSA KRAFTER -@,KG SOLDADURA E6011 3 32 BOLSA KRAFTER -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000233419_66554732.xml,233419,MALLA ACMA C-92 C E 15X15 5 METROS LARGO- 2 60 ALTO -@ MALLA ACMA C-92 C E 15X15 5 METROS LARGO- 2 6; DISCO DE CORTE HEMIC 115x1x22 23mm -@ DISCO DE CORTE HEMIC 115x1x22 23mm -@; KG SOLDADURA E6011 3 32 BOLSA KRAFTER -@ KG SOLDADURA E6011 3 32 BOLSA KRAFTER -@
7887,CADENA PULIDA E CORTO-6MM -@,CADENA PULIDA E CORTO-6MM -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234069_66554732.xml,234069,CADENA PULIDA E CORTO-6MM -@ CADENA PULIDA E CORTO-6MM -@; CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@ CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@; CLAVO DE 4 KG -@ CLAVO DE 4 KG -@; BROCHA CONDECORA 4 CERDA GRIS M MADERA -@ BROCHA CONDECORA 4 CERDA GRIS M MADERA -@; ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@ ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@; LIMA MOTOSIERRA S MANGO 7/32 -@ LIMA MOTOSIERRA
7891,ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@,ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234069_66554732.xml,234069,CADENA PULIDA E CORTO-6MM -@ CADENA PULIDA E CORTO-6MM -@; CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@ CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@; CLAVO DE 4 KG -@ CLAVO DE 4 KG -@; BROCHA CONDECORA 4 CERDA GRIS M MADERA -@ BROCHA CONDECORA 4 CERDA GRIS M MADERA -@; ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@ ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@; LIMA MOTOSIERRA S MANGO 7/32 -@ LIMA MOTOSIERRA
7892,LIMA MOTOSIERRA S MANGO 7/32 -@,LIMA MOTOSIERRA S MANGO 7/32 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234069_66554732.xml,234069,CADENA PULIDA E CORTO-6MM -@ CADENA PULIDA E CORTO-6MM -@; CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@ CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@; CLAVO DE 4 KG -@ CLAVO DE 4 KG -@; BROCHA CONDECORA 4 CERDA GRIS M MADERA -@ BROCHA CONDECORA 4 CERDA GRIS M MADERA -@; ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@ ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@; LIMA MOTOSIERRA S MANGO 7/32 -@ LIMA MOTOSIERRA
7895,TIRA FIERRO CONSTRUCCION 8 MM- 2 370 KG -@,TIRA FIERRO CONSTRUCCION 8 MM- 2 370 KG -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234192_66554732.xml,234192,TT18-TERCIADO LISO PINO 18MM ESTRUCTURAL OFE 1.20 X 2.40 -@ TT18-TERCIADO LISO PINO 18MM ESTRUCTURAL; TVZC TORNILLO VOLCANITA ZINC 2 1 2 CJ 100UN -@ TVZC TORNILLO VOLCANITA ZINC 2 1 2 CJ 100UN -@; TIRA FIERRO CONSTRUCCION 8 MM- 2 370 KG -@ TIRA FIERRO CONSTRUCCION 8 MM- 2 370 KG -@; TIRA ANGULO LAMINADO 20X 3MM -@ TIRA ANGULO LAMINADO 20X 3MM -@
7896,TIRA ANGULO LAMINADO 20X 3MM -@,TIRA ANGULO LAMINADO 20X 3MM -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234192_66554732.xml,234192,TT18-TERCIADO LISO PINO 18MM ESTRUCTURAL OFE 1.20 X 2.40 -@ TT18-TERCIADO LISO PINO 18MM ESTRUCTURAL; TVZC TORNILLO VOLCANITA ZINC 2 1 2 CJ 100UN -@ TVZC TORNILLO VOLCANITA ZINC 2 1 2 CJ 100UN -@; TIRA FIERRO CONSTRUCCION 8 MM- 2 370 KG -@ TIRA FIERRO CONSTRUCCION 8 MM- 2 370 KG -@; TIRA ANGULO LAMINADO 20X 3MM -@ TIRA ANGULO LAMINADO 20X 3MM -@
7898,PL-TEE 1 2 PLANSA -@,PL-TEE 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234383_66554732.xml,234383,PL-TEE 1 2 PLANSA -@ PL-TEE 1 2 PLANSA -@; ABRAZADERA MANGUERA 1/2 P 13MM A 19MM AB-4 AB-6 -@ ABRAZADERA MANGUERA 1/2 P 13MM A 19MM AB-4 AB-6 -; ALICATE PICOLORO BOCA CURVA 12 UYUSTOOLS ALL612 -@ ALICATE PICOLORO BOCA CURVA 12 UYUSTOOLS ALL612 -
7908,Electricidad consumida ( 153 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347499_816298008.xml,347499,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 153 kWh); Cargo por servicio publico Base ( 153 kWh) (Ex. IVA)
7909,Transporte de Electricidad ( 153 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347499_816298008.xml,347499,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 153 kWh); Cargo por servicio publico Base ( 153 kWh) (Ex. IVA)
7912,Electricidad consumida ( 1.193 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347500_816298008.xml,347500,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 1.193 kWh); Cargo por servicio publico Base ( 1.193 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 1.193 kWh) (Ex. IVA)
7913,Transporte de Electricidad ( 1.193 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347500_816298008.xml,347500,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 1.193 kWh); Cargo por servicio publico Base ( 1.193 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 1.193 kWh) (Ex. IVA)
7917,Electricidad consumida ( 3.101 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347501_816298008.xml,347501,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 3.101 kWh); Cargo por servicio publico Base ( 3.101 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 3.101 kWh) (Ex. IVA)
7918,Transporte de Electricidad ( 3.101 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347501_816298008.xml,347501,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 3.101 kWh); Cargo por servicio publico Base ( 3.101 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 3.101 kWh) (Ex. IVA)
7922,Electricidad consumida ( 118 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347507_816298008.xml,347507,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 118 kWh); Cargo por servicio publico Base ( 118 kWh) (Ex. IVA)
7923,Transporte de Electricidad ( 118 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347507_816298008.xml,347507,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 118 kWh); Cargo por servicio publico Base ( 118 kWh) (Ex. IVA)
7926,Electricidad consumida ( 168 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347600_816298008.xml,347600,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 168 kWh); Cargo por servicio publico Base ( 168 kWh) (Ex. IVA)
7927,Transporte de Electricidad ( 168 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347600_816298008.xml,347600,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 168 kWh); Cargo por servicio publico Base ( 168 kWh) (Ex. IVA)
7955,Electricidad consumida ( 288 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000348804_816298008.xml,348804,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 288 kWh); Cargo por servicio publico Base ( 288 kWh) (Ex. IVA)
7956,Transporte de Electricidad ( 288 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000348804_816298008.xml,348804,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 288 kWh); Cargo por servicio publico Base ( 288 kWh) (Ex. IVA)
7959,Electricidad consumida ( 2.567 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000349071_816298008.xml,349071,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 2.567 kWh); Cargo por servicio publico Base ( 2.567 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 2.567 kWh) (Ex. IVA)
7960,Transporte de Electricidad ( 2.567 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000349071_816298008.xml,349071,Administracion del servicio (Cargo fijo mensual); Electricidad consumida ( 2.567 kWh); Cargo por servicio publico Base ( 2.567 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 2.567 kWh) (Ex. IVA)
7967,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG,Mallas Protekta Limitada,MALLAS PROTEKTA LIMITADA,COMPRAS,DTE_033_000000429261_77505400K.xml,429261,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG; MACET INYECT GRIS MCD 45 MACET INYECT GRIS MCD 45
7968,MACET INYECT GRIS MCD 45,MACET INYECT GRIS MCD 45,Mallas Protekta Limitada,MALLAS PROTEKTA LIMITADA,COMPRAS,DTE_033_000000429261_77505400K.xml,429261,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG; MACET INYECT GRIS MCD 45 MACET INYECT GRIS MCD 45
7970,"PENCIVET (8,4 GR) - MSD",,EMPRESAS BIOSUR SpA,AGRICOLA,COMPRAS,DTE_033_000000506335_77090370K.xml,506335,
7979,FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113,A@FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113,DIFOR CHILE S.A.,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",COMPRAS,DTE_033_000000597788_969183005.xml,597788,Marca Modelo Patente Stock Km.Veh. Fec Recep. Hr.Fa No. Orden AUTO@Marca Modelo Patente Stock Km.Veh; FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113 A@FORD F150 LARIAT TBZL-91 81996 02/10/2025 0; -------------------------------------------------------------------------------- A@-----------------; CODIGO DESCRIPCION A@CODIGO DESCRIPCION; S-MD80 OCTAVA MANTENCION A@S-MD80 OCTAVA MANTENCION; 
7983,S-MD80 OCTAVA MANTENCION,A@S-MD80 OCTAVA MANTENCION,DIFOR CHILE S.A.,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",COMPRAS,DTE_033_000000597788_969183005.xml,597788,Marca Modelo Patente Stock Km.Veh. Fec Recep. Hr.Fa No. Orden AUTO@Marca Modelo Patente Stock Km.Veh; FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113 A@FORD F150 LARIAT TBZL-91 81996 02/10/2025 0; -------------------------------------------------------------------------------- A@-----------------; CODIGO DESCRIPCION A@CODIGO DESCRIPCION; S-MD80 OCTAVA MANTENCION A@S-MD80 OCTAVA MANTENCION; 
7984,SCO-MO CON LAVADO POR PAGAR,A@SCO-MO CON LAVADO POR PAGAR,DIFOR CHILE S.A.,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",COMPRAS,DTE_033_000000597788_969183005.xml,597788,Marca Modelo Patente Stock Km.Veh. Fec Recep. Hr.Fa No. Orden AUTO@Marca Modelo Patente Stock Km.Veh; FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113 A@FORD F150 LARIAT TBZL-91 81996 02/10/2025 0; -------------------------------------------------------------------------------- A@-----------------; CODIGO DESCRIPCION A@CODIGO DESCRIPCION; S-MD80 OCTAVA MANTENCION A@S-MD80 OCTAVA MANTENCION; 
7993,FORD RANGER XLT 4 TJXC-63 81157 09/10/2025 17:59 786564,A@FORD RANGER XLT 4 TJXC-63 81157 09/10/2025 17:59 786564,DIFOR CHILE S.A.,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",COMPRAS,DTE_033_000000598671_969183005.xml,598671,Marca Modelo Patente Stock Km.Veh. Fec Recep. Hr.Fa No. Orden AUTO@Marca Modelo Patente Stock Km.Veh; FORD RANGER XLT 4 TJXC-63 81157 09/10/2025 17:59 786564 A@FORD RANGER XLT 4 TJXC-63 81157 09/10/2025; -------------------------------------------------------------------------------- A@-----------------; CODIGO DESCRIPCION A@CODIGO DESCRIPCION; S-MD50 QUINTA MANTENCION A@S-MD50 QUINTA MANTENCION; 
8006,FORD RANGER XL 4X RZGC-45 119636 12/09/2025 09:29 781448,A@FORD RANGER XL 4X RZGC-45 119636 12/09/2025 09:29 781448,DIFOR CHILE S.A.,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",COMPRAS,DTE_033_000000599067_969183005.xml,599067,Marca Modelo Patente Stock Km.Veh. Fec Recep. Hr.Fa No. Orden AUTO@Marca Modelo Patente Stock Km.Veh; FORD RANGER XL 4X RZGC-45 119636 12/09/2025 09:29 781448 A@FORD RANGER XL 4X RZGC-45 119636 12/09/20; -------------------------------------------------------------------------------- A@-----------------; CODIGO DESCRIPCION A@CODIGO DESCRIPCION; S-MD20 SEGUNDA MANTENCION A@S-MD20 SEGUNDA MANTENCION
8018,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS; MANI MILLANTUE C/MIEL 100 GRS
8019,CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS; MANI MILLANTUE C/MIEL 100 GRS
8020,MANI SIN SAL EL TREBOL 160 GR,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS; MANI MILLANTUE C/MIEL 100 GRS
8021,MANI MARCO POLO C/PASAS 180 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS; MANI MILLANTUE C/MIEL 100 GRS
8022,GALLETA SCONER 250 GRS.,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; MANI EVERCRSIP S/SAL 140GRS; MANI MILLANTUE C/MIEL 100 GRS
8023,MANI EVERCRSIP S/SAL 140GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI MILLANTUE C/MIEL 100 GRS
8024,MANI MILLANTUE C/MIEL 100 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS
8025,MANI MARCO POLO SALADO 380 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS; CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS
