gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,direction_evidence,raw_row_id
SA-00917,EXP-13.2,Mantencion Motos,silver_audit,PIOLA FRENO DE PIE1,,MULTIMOTOS OSORNO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00918,EXP-13.2,Mantencion Motos,silver_audit,HOROMETRO,,MULTIMOTOS OSORNO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00919,EXP-1.1,Otros Gastos RRHH,silver_audit,CENA 41 PERSONAS N.OP.080,,VICTOR VERA VIVEROS,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00921,EXP-7.0,AGROQUIMICOS,silver_audit,SILWET (1 LT) UPL,,MARTINEZ Y VALDIVIESO S.A,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00922,EXP-12.1,Analisis Suelo y forraje,silver_audit,Must Suelo el Maiten,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00923,EXP-12.1,Analisis Suelo y forraje,silver_audit,Must Suelo Bramadero,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00924,EXP-12.1,Analisis Suelo y forraje,silver_audit,Muest Suelo Tineo,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00925,EXP-12.1,Analisis Suelo y forraje,silver_audit,Muest Suelo Yutreco,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00926,EXP-12.1,Analisis Suelo y forraje,silver_audit,Muest Suelo Raices,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00927,EXP-15.4,Arriendo Maquinaria y Vehiculos,silver_audit,Arriendo de tractor Junio,,JORGE HECTOR KIESSLING PINUER,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00928,EXP-14.1,Mantencion Caminos,silver_audit,TRASLADO DE RODILLO DESDE,FUTRONO HASTA FUNDO EL MAITEN 08/07/2025,TRANSPORTES PINILLA SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00929,EXP-14.1,Mantencion Caminos,silver_audit,HORAS RODILLO,,TRANSPORTES PINILLA SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00930,EXP-14.1,Mantencion Caminos,silver_audit,HORAS EXCAVADORA,-DESCUENTO PETROLEO DE $231.189 MAS IVA,TRANSPORTES PINILLA SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00931,EXP-14.1,Mantencion Caminos,silver_audit,VENTA MATERIAL,MAICILLO,GEO PARTNER SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00932,EXP-14.1,Mantencion Caminos,silver_audit,ARRIENDO DE RETRO EXCAVADORA,,SOC COMERCIAL NAHUM CORREA LTDA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00934,EXP-7.0,AGROQUIMICOS,silver_audit,STARANE XTRA EC (5 LT) DW,,MARTINEZ Y VALDIVIESO S.A,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00935,EXP-6.2,Nitrogeno,silver_audit,FERT. SMART-BRAMADERO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00936,EXP-7.0,AGROQUIMICOS,silver_audit,FUMIGACION TINEO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00937,EXP-7.0,AGROQUIMICOS,silver_audit,aplicac.dron,,SERVICIOS AGRICOLAS SCHUCK SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00938,EXP-12.1,Analisis Suelo y forraje,silver_audit,Análisis ChilePackage,Fundo el Maiten 56 muestras Fundo Bramadero 22 muestras Fundo Yutreco 42 muestras Fundo El Tineo 18 muestras Fundo Raices 15 muestras,ROCK RIVER LABORATORY LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00941,EXP-13.2,Mantencion Motos,silver_audit,MANTENION Y REPARACION,"MANTENCION MOTOS RAICES SEGUN OT N° 496, 497-",MULTIMOTOS OSORNO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00942,EXP-7.0,AGROQUIMICOS,silver_audit,DESINSECTACION,DESINSECTACION INTERIOR CASA TRABAJADOR CON EQUIPO ULV NEBULIZADOR EN FRIO.,H2 ASESORIAS Y SERVICIOS SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00943,EXP-11.4,Bencina,silver_audit,BIDON GASOLINA 20 LT,BIDON GASOLINA 20 LT,SOC DE TRANSPORTES STEUER HOLMGREN Y COM,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00944,EXP-7.0,AGROQUIMICOS,silver_audit,TORDON 101 (4 LT) DW,,MARTINEZ Y VALDIVIESO S.A,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00945,EXP-9.1,Energia Electrica Riego,silver_audit,Electricidad consumida 7860 KwH,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00946,EXP-9.1,Energia Electrica Riego,silver_audit,Demanda maxima potencia leida 22.8 x $ 28803.15789473684,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00947,EXP-9.1,Energia Electrica Riego,silver_audit,Demanda maxima suministrada 39.21 x $ 17984.28972200969,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00948,EXP-9.1,Energia Electrica Riego,silver_audit,Electricidad consumida 456 KwH,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00949,EXP-7.0,AGROQUIMICOS,silver_audit,TORDON 101 4 L,,COAGRA S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00950,EXP-7.0,AGROQUIMICOS,silver_audit,STARANE XTRA 5 L,,COAGRA S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00951,EXP-8.4,Otros Cultivos,silver_audit,SEM. RAPS FORR. PILLAR IMP.CTE. DES,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00952,EXP-6.2,Nitrogeno,silver_audit,SMART BLUE - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00953,EXP-8.2,Pradera Rotacion Corta,silver_audit,SIEMBRA SALA - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00954,EXP-6.5,Otros Fertilizantes,silver_audit,VITRAMAG-BRAMADERO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00955,EXP-6.5,Otros Fertilizantes,silver_audit,TRAS.FERTILIZANT VITRAMAG,DESDE MAITEN A TINEO,LUIS ANTONIO TORRES JARAMILLO,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00956,EXP-13.2,Mantencion Motos,silver_audit,MANTENCION Y RAPARACION,MOTO HONDA TRX 420 N°7 SEGUN OT 577,MULTIMOTOS OSORNO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00957,EXP-9.1,Energia Electrica Riego,silver_audit,Electricidad consumida ( 153 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00958,EXP-11.4,Bencina,silver_audit,Gasolina 93 octanos sin plomo,IE Base: 415.5900 - IE Variable: 17.4132,SOC. COMERC. EDOW LTDA. 3101597,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00959,EXP-12.2,Analisis Animales,direct_client_family_resolution,PLANILLA NUMERO 73697 - ANALISIS : COOP-FECAS-SEDIMENTACION,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Fecal parasite/sedimentation analysis is animal analysis; client row examples override Ollama/silver.,,COMPRAS,raw_exact_model_fields,
SA-00960,EXP-12.2,Analisis Animales,direct_client_family_resolution,PLANILLA NUMERO 73698 - ANALISIS : COOP-FECAS-PARASITOS PUL,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Fecal parasite/sedimentation analysis is animal analysis; client row examples override Ollama/silver.,,COMPRAS,raw_exact_model_fields,
SA-00961,EXP-8.2,Pradera Rotacion Corta,silver_audit,SIEMBRA RAP - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00962,EXP-4.1,Parva Silo,silver_audit,TRASLADO BOLOS SILOS,CON CARRO Y RETORNO DESDE MAITEN A YUTRECO ( 1 VIAJE ),LUIS ANTONIO TORRES JARAMILLO,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00963,EXP-15.5,Servicios Agricolas,silver_audit,Asesoria Huerto Tineo,,HSV SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00964,EXP-6.5,Otros Fertilizantes,silver_audit,CHAPILCAHUIN FERTILIZANTE,APLICACION DE FERTILIZANTE TRIPLE 97 HA,SERVICIOS AGRICOLAS CORPAL SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00965,EXP-8.3,Repoblamiento,silver_audit,INCORPORADOR CATROS,,GUILLERMO ENRIQUE RIEDEL MARTINEZ,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00966,EXP-8.3,Repoblamiento,silver_audit,RODON,,GUILLERMO ENRIQUE RIEDEL MARTINEZ,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00967,EXP-8.2,Pradera Rotacion Corta,silver_audit,SIEMBRA GUTTLER,,GUILLERMO ENRIQUE RIEDEL MARTINEZ,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00968,EXP-15.4,Arriendo Maquinaria y Vehiculos,silver_audit,ARRIENDO DE VEHICULOS,ARRIENDO DE VEHICULOS~,ARRENDADORA DE VEHICULOS SOCIEDAD ANONIMA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00969,EXP-4.1,Parva Silo,silver_audit,PLAST.SILOFARM 14Mx50M x 130MIC,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00970,EXP-11.4,Bencina,silver_audit,Gasolina 95 octanos sin plomo,IE Base: 417.2520 - IE Variable: 0.0000,INVERSIONES ENEX S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00971,EXP-6.2,Nitrogeno,silver_audit,UREA - BRAMADERO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00972,EXP-6.2,Nitrogeno,silver_audit,UREA Y SMARTS BLUE -,BRAMADERO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00973,EXP-6.2,Nitrogeno,silver_audit,UREA - TINEO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00974,EXP-13.2,Mantencion Motos,silver_audit,MANTENCION MOTO HONDA TRX,"420, SEGUN OT 661",MULTIMOTOS OSORNO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00975,EXP-11.4,Bencina,silver_audit,Gasolina 93 octanos sin plomo,IE Base: 417.2520 - IE Variable: 35.2995,SOC DE INVERSIONES EL OLIVO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00976,EXP-4.1,Parva Silo,silver_audit,PLASTICO SILO FEROSOR X UNIDAD -Ferosor_14x35x125_NEGRO__,Ferosor_14x35x125_NEGRO__,FEROSOR AGRICOLA S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00977,EXP-11.4,Bencina,silver_audit,Aramco Gasolina 93,"Aramco Gasolina 93@@Fecha 12/12/2025 Base 6.00 UTM/m3; 417,252; Variable 1 UTM/m3; 35,119",Esmax Distribucion SpA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00978,EXP-11.3,Petroleo,silver_audit,Aramco ProForce Diesel A,"Aramco ProForce Diesel A@@Fecha 12/12/2025 Base 1.50 UTM/m3; 104,313; Variable 0 UTM/m3; 32,587",Esmax Distribucion SpA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00979,EXP-11.3,Petroleo,silver_audit,PETROLEO DIESEL 2-D-COMBUSTIBLES(K)-DIESEL,,COMPAÑÍA AGROPECUARIA COPEVAL S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00980,EXP-11.3,Petroleo,silver_audit,EST. DIESEL PORTATIL CERT. 420 L,EST. DIESEL PORTATIL CERT. 420 L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00981,EXP-13.2,Mantencion Motos,silver_audit,REPARACIÓN NEUMÁTICO R12,MOTO,VULCANIZACIÓN NONTUELÁ SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00982,EXP-15.5,Servicios Agricolas,silver_audit,PURINES MAITEN,42 carradas de 11.000 lts total 462.000lts valor lts 1.9 pesos,SERVICIOS AGRICOLAS CORPAL SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00983,EXP-15.4,Arriendo Maquinaria y Vehiculos,silver_audit,ARRIENDO DIARIO DE EQUIPO,GENERADOR INSONORIZADO INMESOL DE 100KVA SN.1932937,HAKA INDUSTRIAL SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00984,EXP-11.4,Bencina,silver_audit,Gasolina 93 octanos sin plomo,IE Base: 418.5060 - IE Variable: 35.9706,COMERCIAL RIO BUENO SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00986,EXP-11.4,Bencina,silver_audit,V-POWER Gasolina 97 octanos sp,IE Base: 418.5060 - IE Variable: 68.1328,INVERSIONES ENEX S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00987,EXP-12.1,Analisis Suelo y forraje,silver_audit,Muestra forraje Chapilcah,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00988,EXP-12.1,Analisis Suelo y forraje,silver_audit,Muestra Forraje Yutreco,,JAVIER ARIEL SILVA VERA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00989,EXP-15.5,Servicios Agricolas,silver_audit,Apoyo Huerto Tineo Feb,,HSV SPA,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00991,EXP-9.1,Energia Electrica Riego,silver_audit,Demanda maxima potencia leida 24.6 x $ 28746.382113821135,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00992,EXP-9.1,Energia Electrica Riego,silver_audit,Demanda maxima suministrada 40.44 x $ 18117.161226508408,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,ollama classify + claude audit vs description,client_check,COMPRAS,raw_exact_model_fields,
SA-00993,EXP-12.2,Analisis Animales,direct_client_family_resolution,PLANILLA NUMERO 76449 - ANALISIS : COOP-FECAS-SEDIMENTACION,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Fecal parasite/sedimentation analysis is animal analysis; client row examples override Ollama/silver.,,COMPRAS,raw_exact_model_fields,
SA-00994,EXP-12.2,Analisis Animales,direct_client_family_resolution,PLANILLA NUMERO 76450 - ANALISIS : COOP-FECAS-SEDIMENTACION,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Fecal parasite/sedimentation analysis is animal analysis; client row examples override Ollama/silver.,,COMPRAS,raw_exact_model_fields,
SA-00995,EXP-11.4,Bencina,silver_audit,Aramco Gasolina 93,,Estaciones de Serv. Paola Uslar Molina E.I.R.L.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00996,EXP-8.2,Pradera Rotacion Corta,silver_audit,SEMILLA BALLICA PASTURE PACK KABUL 25 KG,^ ! Cuota Vencimiento Monto ! Cuota Vencimiento Monto ! Cuota Vencimiento Monto ! ^ !==============================!==============================!==============================! ^ ! CU01 03-04-2026 663.980 ! CU02 03-05-2026 663.980 ! CU03 02-06-2026 663.980 ! ^ ! CU04 02-07-2026 663.980 ! CU05 01-08-2026 663.979,COAGRA S.A.,,ollama classify + claude audit vs description,,COMPRAS,raw_exact_model_fields,
SA-00997,ING-0.4,VENTA TERNEROS,silver_audit,VENTA DE TERNERAS,,ANTILLANCA SPA,,ollama classify + claude audit vs description,,VENTAS,existing_explicit,
SA-00998,ING-0.3,VENTA VAQUILLAS,silver_audit,VENTA DE VAQUILLAS,,ANTILLANCA SPA,,ollama classify + claude audit vs description,,VENTAS,existing_explicit,
SA-00999,ING-0.4,VENTA TERNEROS,silver_audit,VENTAS TERNEROS,DESDE RAICES FMA 153347973,ANTILLANCA SPA,,ollama classify + claude audit vs description,,VENTAS,existing_explicit,
RG-00654,EXP-6.1,Fosforo,client_product_rule,FOSFATO DIAMONICO,,,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00655,EXP-6.1,Fosforo,client_product_rule,TREFOS,,,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00656,EXP-2.1,Terapias Secado,client_product_rule,UBRISEC,,,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00657,EXP-2.1,Terapias Secado,client_product_rule,FATROXIMIN,,,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00658,EXP-2.1,Terapias Secado,client_product_rule,SEPRAVIN,,,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00659,EXP-8.4,Otros Cultivos,client_product_rule,SEM.RAPS FORR.SPITFIRE DES. CTE,22000536,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00660,EXP-8.4,Otros Cultivos,client_product_rule,SEM. RAPS FORR. PILLAR IMP.CTE. DES,22000793,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00001,EXP-8.1,Pradera Perenne,client_service_rule,SIEMBRA PRADERA PERENNE,SIEMBRA PRADERA PERENNE,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00002,EXP-8.2,Pradera Rotacion Corta,client_service_rule,SIEMBRA PRADERA ROTACION CORTA,SIEMBRA PRADERA ROTACION CORTA,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00003,EXP-8.4,Otros Cultivos,client_service_rule,SIEMBRA OTROS CULTIVOS,SIEMBRA OTROS CULTIVOS,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00004,EXP-8.3,Repoblamiento,client_service_rule,SIEMBRA REPOBLAMIENTO,SIEMBRA REPOBLAMIENTO,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00005,EXP-8.1,Pradera Perenne,client_service_rule,PREPARACION SUELO PRADERA PERENNE,PREPARACION SUELO PRADERA PERENNE,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00006,EXP-8.2,Pradera Rotacion Corta,client_service_rule,PREPARACION SUELO ROTACION CORTA,PREPARACION SUELO ROTACION CORTA,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
SR-00007,EXP-8.4,Otros Cultivos,client_service_rule,PREPARACION SUELO OTROS CULTIVOS,PREPARACION SUELO OTROS CULTIVOS,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,,COMPRAS,taxonomy_income_vs_expense_family,
CF-00001,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_family_resolution,MANGAS PARA ORDEA MECANICA,MANGA REUTILIZABLE IMPERMEABLE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Client row-level milking-sleeve product rule labels this protective garment as work clothing/EPP.,,COMPRAS,taxonomy_income_vs_expense_family,
CF-00002,EXP-14.3,Mantencion Agua y Purines,file_audit_corrected,"CAERIA NEGRA PN4 1""","CAERIA NEGRA PN4 1""",COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Black HDPE water pipe; taxonomy EXP-14.3 explicitly covers water supply pipes/fittings. Corrected from conflicting EXP-2.6/EXP-4.1 folder placements.,,COMPRAS,taxonomy_income_vs_expense_family,
CF-00003,EXP-13.1,Mantencion Maquinaria,file_audit_corrected,ACEITE 2T STHIL X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,STIHL 2-stroke engine oil for power tools (chainsaw/brushcutter); taxonomy EXP-13.1 covers machinery oil/lubricants. Corrected from conflicting EXP-2.2/EXP-16.1 folder placements.,,COMPRAS,taxonomy_income_vs_expense_family,
CF-00004,EXP-10.3,Detergentes e higenizantes,file_audit_corrected,SOLUTION 60 LTS,,HGS DAIRY SOLUTIONS SPA,,Matches client-confirmed RG-00566 'SOLUTION 60 lts' (GEA Farm Technologies) already gold as EXP-10.3 Detergentes e higenizantes. Corrected from conflicting EXP-10.2/EXP-10.4 folder placements.,,COMPRAS,raw_exact_model_fields,
CF-00005,EXP-10.1,Mantencion Sala,file_audit_corrected,FILTRO LECHE 60 MM * 455 - 370 UN,,HGS DAIRY SOLUTIONS SPA,,"Milk filter cartridge, dairy-shed rubberware/consumable; taxonomy EXP-10.1 description explicitly lists 'filtros'. Corrected from conflicting EXP-10.3/EXP-10.4 folder placements.",,COMPRAS,raw_exact_model_fields,
CF-00006,EXP-2.4,Sales Minerales,file_audit_corrected,SALFORT PASTOREO X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,Matches client-confirmed COLUN product-rule pattern (RG-00132/00295/00407 'SALFORT...' -> EXP-2.4 Sales Minerales). Corrected from conflicting EXP-5.2/EXP-14.3 folder placements.,,COMPRAS,taxonomy_income_vs_expense_family,
CF-00007,EXP-7.0,AGROQUIMICOS,file_audit_corrected,TORDON 101 X 4 LT,TORDON 101,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Tordon 101 (picloram + 2,4-D) is a herbicide; taxonomy EXP-7.0 AGROQUIMICOS covers weed/pest chemicals. Matches existing gold for the same product from other providers (SA-00944, SA-00949, both EXP-7.0). None of the 4 conflicting folder categories were correct.",,COMPRAS,raw_exact_model_fields,
RG-01000,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 101 ( 4 L.),21000019,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01001,EXP-7.0,AGROQUIMICOS,client_product_rule,LONTREL 3A ( 1 L.),21000039,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01002,EXP-7.0,AGROQUIMICOS,client_product_rule,HEAT (150 G.),21000138,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01003,EXP-7.0,AGROQUIMICOS,client_product_rule,STARANE XTRA ( 1 L.),21000144,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01004,EXP-7.0,AGROQUIMICOS,client_product_rule,KARATE ZEON (SYNGEN) ( 1 L.),21000491,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01005,EXP-7.0,AGROQUIMICOS,client_product_rule,SILWET ( 1 L.),21000797,COOPRINSEM,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01006,EXP-7.0,AGROQUIMICOS,client_product_rule,M.C.P.A X 1 LT,7006564,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01007,EXP-7.0,AGROQUIMICOS,client_product_rule,CAIMAN (BANVEL) 75 % WG X KL,7061930,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01008,EXP-7.0,AGROQUIMICOS,client_product_rule,M.C.P.A X 10 LT,7614394,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01009,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 101 X 1 LT,7012572,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01010,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 24 K 1 LT,7035882,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01011,EXP-7.0,AGROQUIMICOS,client_product_rule,RANGO FULL X 20 LT.,7009172,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01012,EXP-7.0,AGROQUIMICOS,client_product_rule,STARANE XTRA X 5 LTS,7602075,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01013,EXP-7.0,AGROQUIMICOS,client_product_rule,LI - 700 X 10 LT.,7607110,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01014,EXP-7.0,AGROQUIMICOS,client_product_rule,CAIMAN 70 WG ( 1 KG.),21000056,COOPRINSEM,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01015,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 101 X 4 LT,7602978,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
