row_id,input_id,source_file,period,folio,nro_lin_det,direction,invoice_date,document_type,provider_rut,provider_giro,item_text,description,provider,farm,meter_code,amount,unit_price,xml_document_kind,source,prediction,top1,margin,entropy,decision,reason,top3,model_prediction,model_top1,lookup_conflict,exact_known_truth,exact_known_consistent,risk_flags,evidence_tier,correction
10665,COMPRAS|111003351|85062|1,DTE_033_000000085062_111003351.xml,2026-01,85062,1,COMPRAS,2026-01-28,33,111003351,COMPRAVENTA MAQUINARIAS SERVICIO TECNICO,MTD CUCHILLO MULCHING 42PULGADAS 1 UNIDAD,MTD CUCHILLO MULCHING 42PULGADAS 1 UNIDAD,LIDIA ANGELICA SANHUEZA FUENTES,,,53782,26890.76,Documento,manually_audited_near_identical_backfill,EXP-13.1,0.706261,0.585595,1.235396,auto_accept,,EXP-16.1:0.7063;EXP-16.2:0.1207;EXP-11.5:0.0463,EXP-16.1,0.706261,False,,,,manually_audited_near_identical,recovered_over_model_disagreement
10670,COMPRAS|762599570|227995|1,DTE_033_000000227995_762599570.xml,2026-01,227995,1,COMPRAS,2026-01-05,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,46179,640.64,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10672,COMPRAS|762599570|227997|1,DTE_033_000000227997_762599570.xml,2026-01,227997,1,COMPRAS,2026-01-05,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,25626,640.64,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10673,COMPRAS|762599570|228457|1,DTE_033_000000228457_762599570.xml,2026-01,228457,1,COMPRAS,2026-01-08,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,55177,643.46,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10674,COMPRAS|762599570|228459|1,DTE_033_000000228459_762599570.xml,2026-01,228459,1,COMPRAS,2026-01-08,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,38608,643.46,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10675,COMPRAS|762599570|229777|1,DTE_033_000000229777_762599570.xml,2026-01,229777,1,COMPRAS,2026-01-12,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,38608,643.46,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10676,COMPRAS|762599570|230706|1,DTE_033_000000230706_762599570.xml,2026-01,230706,1,COMPRAS,2026-01-20,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,37950,632.51,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10677,COMPRAS|762599570|231111|1,DTE_033_000000231111_762599570.xml,2026-01,231111,1,COMPRAS,2026-01-23,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,25569,639.09,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10678,COMPRAS|762599570|231112|1,DTE_033_000000231112_762599570.xml,2026-01,231112,1,COMPRAS,2026-01-23,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,58221,639.09,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10679,COMPRAS|762599570|231480|1,DTE_033_000000231480_762599570.xml,2026-01,231480,1,COMPRAS,2026-01-26,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,25564,639.09,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10680,COMPRAS|762599570|231843|1,DTE_033_000000231843_762599570.xml,2026-01,231843,1,COMPRAS,2026-01-29,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,77045,649.6,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10681,COMPRAS|762599570|231848|1,DTE_033_000000231848_762599570.xml,2026-01,231848,1,COMPRAS,2026-01-29,33,762599570,SERVICENTRO,93 S/P,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,,,25988,649.6,Documento,client_evidence_backfill,ADM-1.4,0.746355,0.704891,1.381561,auto_accept,,ADM-1.4:0.7464;EXP-11.4:0.0415;EXP-10.1:0.0346,ADM-1.4,0.746355,False,,,,client_evidence,recovered
10814,COMPRAS|779912809|266441|1,DTE_033_000000266441_779912809.xml,2026-01,266441,1,COMPRAS,2026-01-15,33,779912809,REVISIONES TECNICAS,- Revision Tecnica Maquinaria automotriz VPSJ99,,REVISIONES LOS LAGOS LTDA.,,,15798,15798,Documento,client_evidence_backfill,EXP-13.1,0.658377,0.443265,1.227618,auto_accept,,EXP-13.3:0.6584;EXP-13.2:0.2151;ADM-2.1:0.0252,EXP-13.3,0.658377,False,,,,client_evidence,recovered_over_model_disagreement
10893,COMPRAS|990120005|682881|1,DTE_033_000000682881_990120005.xml,2026-01,682881,1,COMPRAS,2026-01-12,33,990120005,Seguros de Vida,Seguro Colectivo. Poliza Nro. 12799,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,,795045,,Documento,silver_audit_backfill,ADM-2.2,0.804647,0.722246,0.934617,auto_accept,,ADM-2.2:0.8046;ADM-1.4:0.0824;ADM-1.8:0.0247,ADM-2.2,0.804647,False,,,,silver_audit,recovered
10901,COMPRAS|864906001|712715|1,DTE_033_000000712715_864906001.xml,2026-01,712715,1,COMPRAS,2026-01-19,33,864906001,"Venta al por mayor de Materiales de Construccion,",ASPERSOR PLASTICO C/ESTACA METALICA X3APB (116008) ED,,COMERCIAL CLIMENT SPA,,1818925,7042,3521,Documento,silver_audit_backfill,EXP-9.2,0.701818,0.504598,1.102105,auto_accept,,EXP-9.2:0.7018;EXP-14.3:0.1972;ADM-1.6:0.0153,EXP-9.2,0.701818,False,,,,silver_audit,recovered
10962,COMPRAS|795888705|2574899|1,DTE_033_000002574899_795888705.xml,2026-01,2574899,1,COMPRAS,2026-01-16,33,795888705,"VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS CO",Aramco ProForce Diesel A,"Aramco ProForce Diesel A@@Fecha 16/01/2026 Base 1.50 UTM/m3; 104,627; Variable 1 UTM/m3; 93,927",Esmax Distribucion SpA,,4014544,336239,668.00,Documento,silver_audit_backfill,EXP-11.3,0.768051,0.706218,1.075034,auto_accept,,EXP-11.3:0.7681;EXP-13.3:0.0618;ADM-2.1:0.0456,EXP-11.3,0.768051,False,,,,silver_audit,recovered
10969,COMPRAS|97080000K|3524674|1,DTE_033_000003524674_97080000K.xml,2026-01,3524674,1,COMPRAS,2026-01-08,33,97080000K,BANCO COMERCIAL,Comisión por Nóminas en Línea CCA,,BANCO BICE,,,20675,20675,Documento,silver_audit_backfill,ADM-1.7,0.517366,0.394462,1.727873,auto_accept,,ADM-1.7:0.5174;EXP-15.1:0.1229;ADM-1.10:0.1009,ADM-1.7,0.517366,False,,,,silver_audit,recovered
10970,COMPRAS|97080000K|3524674|2,DTE_033_000003524674_97080000K.xml,2026-01,3524674,2,COMPRAS,2026-01-08,33,97080000K,BANCO COMERCIAL,Comisión por Nóminas en Línea CCA,,BANCO BICE,,,631368,631368,Documento,silver_audit_backfill,ADM-1.7,0.517366,0.394462,1.727873,auto_accept,,ADM-1.7:0.5174;EXP-15.1:0.1229;ADM-1.10:0.1009,ADM-1.7,0.517366,False,,,,silver_audit,recovered
11008,COMPRAS|823926006|5173219|2,DTE_033_000005173219_823926006.xml,2026-01,5173219,2,COMPRAS,2026-01-20,33,823926006,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",LEUCOSIS ELISA SUERO POOL 10 MUESTRAS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,0010042407,524160,5460,Documento,silver_audit_backfill,EXP-12.2,0.496826,0.389221,2.068154,auto_accept,,EXP-12.2:0.4968;EXP-8.2:0.1076;EXP-8.4:0.0700,EXP-12.2,0.496826,False,,,,silver_audit,recovered
11010,COMPRAS|823926006|5175347|2,DTE_033_000005175347_823926006.xml,2026-01,5175347,2,COMPRAS,2026-01-22,33,823926006,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",LEUCOSIS ELISA SUERO POOL 10 MUESTRAS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,0010042407,376740,5460,Documento,silver_audit_backfill,EXP-12.2,0.496826,0.389221,2.068154,auto_accept,,EXP-12.2:0.4968;EXP-8.2:0.1076;EXP-8.4:0.0700,EXP-12.2,0.496826,False,,,,silver_audit,recovered
11014,COMPRAS|823926006|5177358|1,DTE_033_000005177358_823926006.xml,2026-01,5177358,1,COMPRAS,2026-01-26,33,823926006,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",LEUCOSIS ELISA SUERO POOL 10 MUESTRAS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,0010042407,255645,3705,Documento,silver_audit_backfill,EXP-12.2,0.496826,0.389221,2.068154,auto_accept,,EXP-12.2:0.4968;EXP-8.2:0.1076;EXP-8.4:0.0700,EXP-12.2,0.496826,False,,,,silver_audit,recovered
11018,COMPRAS|823926006|5177376|2,DTE_033_000005177376_823926006.xml,2026-01,5177376,2,COMPRAS,2026-01-26,33,823926006,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",LEUCOSIS ELISA SUERO POOL 10 MUESTRAS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,0010042407,355680,3705,Documento,silver_audit_backfill,EXP-12.2,0.496826,0.389221,2.068154,auto_accept,,EXP-12.2:0.4968;EXP-8.2:0.1076;EXP-8.4:0.0700,EXP-12.2,0.496826,False,,,,silver_audit,recovered
11024,COMPRAS|823926006|5180185|1,DTE_033_000005180185_823926006.xml,2026-01,5180185,1,COMPRAS,2026-01-29,33,823926006,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",BATERIA HP ORIGINAL,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,0010042407,45210,45210,Documento,manually_audited_near_identical_backfill,ADM-1.6,0.523242,0.411328,1.823292,auto_accept,,ADM-1.6:0.5232;EXP-16.2:0.1119;EXP-13.1:0.1105,ADM-1.6,0.523242,False,,,,manually_audited_near_identical,recovered
11074,COMPRAS|810941006|29497940|1,DTE_033_000029497940_810941006.xml,2026-01,29497940,1,COMPRAS,2026-01-08,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,12852,6426000,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11075,COMPRAS|810941006|29497985|1,DTE_033_000029497985_810941006.xml,2026-01,29497985,1,COMPRAS,2026-01-09,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,41770,6426154,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11147,COMPRAS|810941006|29697270|1,DTE_033_000029697270_810941006.xml,2026-01,29697270,1,COMPRAS,2026-01-30,33,810941006,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,GASOLINA 93,GASOLINA 93,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,25951,648.775000,Documento,client_evidence_backfill,EXP-11.4,0.683454,0.434096,0.922669,auto_accept,,EXP-11.4:0.6835;ADM-1.4:0.2494;EXP-11.5:0.0307,EXP-11.4,0.683454,False,,,,client_evidence,recovered
11149,COMPRAS|810941006|29883379|1,DTE_033_000029883379_810941006.xml,2026-01,29883379,1,COMPRAS,2026-01-07,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 16740{Impuesto variable combustible: 2445,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,25592,639.801800,Documento,client_evidence_backfill,EXP-11.4,0.551339,0.188092,1.106864,auto_accept,,EXP-11.4:0.5513;ADM-1.4:0.3632;EXP-11.5:0.0237,EXP-11.4,0.551339,False,,,,client_evidence,recovered
11155,COMPRAS|810941006|29883420|1,DTE_033_000029883420_810941006.xml,2026-01,29883420,1,COMPRAS,2026-01-08,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,54622,6426118,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11156,COMPRAS|810941006|29883422|1,DTE_033_000029883422_810941006.xml,2026-01,29883422,1,COMPRAS,2026-01-08,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,28275,6426136,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11157,COMPRAS|810941006|29883460|1,DTE_033_000029883460_810941006.xml,2026-01,29883460,1,COMPRAS,2026-01-09,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,12852,6426000,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11158,COMPRAS|810941006|29883463|1,DTE_033_000029883463_810941006.xml,2026-01,29883463,1,COMPRAS,2026-01-09,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 16740{Impuesto variable combustible: 2311,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,25705,642.615200,Documento,client_evidence_backfill,EXP-11.4,0.546441,0.176327,1.100724,auto_accept,,EXP-11.4:0.5464;ADM-1.4:0.3701;EXP-11.5:0.0235,EXP-11.4,0.546441,False,,,,client_evidence,recovered
11160,COMPRAS|810941006|29883503|1,DTE_033_000029883503_810941006.xml,2026-01,29883503,1,COMPRAS,2026-01-12,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,40485,6426190,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11162,COMPRAS|810941006|29883565|1,DTE_033_000029883565_810941006.xml,2026-01,29883565,1,COMPRAS,2026-01-13,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,25705,6426250,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11166,COMPRAS|810941006|29883787|1,DTE_033_000029883787_810941006.xml,2026-01,29883787,1,COMPRAS,2026-01-20,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,25267,6316750,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11169,COMPRAS|810941006|29883925|1,DTE_033_000029883925_810941006.xml,2026-01,29883925,1,COMPRAS,2026-01-23,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 16740{Impuesto variable combustible: 1439,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,25530,638.255000,Documento,client_evidence_backfill,EXP-11.4,0.536326,0.159242,1.117313,auto_accept,,EXP-11.4:0.5363;ADM-1.4:0.3771;EXP-11.5:0.0238,EXP-11.4,0.536326,False,,,,client_evidence,recovered
11173,COMPRAS|810941006|29884141|1,DTE_033_000029884141_810941006.xml,2026-01,29884141,1,COMPRAS,2026-01-30,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,12975,6487500,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11175,COMPRAS|810941006|29884160|1,DTE_033_000029884160_810941006.xml,2026-01,29884160,1,COMPRAS,2026-01-30,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,12975,6487500,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11177,COMPRAS|810941006|29934072|1,DTE_033_000029934072_810941006.xml,2026-01,29934072,1,COMPRAS,2026-01-06,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,19194,6398000,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11178,COMPRAS|810941006|29934178|1,DTE_033_000029934178_810941006.xml,2026-01,29934178,1,COMPRAS,2026-01-13,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,19278,6426000,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11179,COMPRAS|810941006|29934297|1,DTE_033_000029934297_810941006.xml,2026-01,29934297,1,COMPRAS,2026-01-20,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,18950,6316667,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11180,COMPRAS|810941006|29934299|1,DTE_033_000029934299_810941006.xml,2026-01,29934299,1,COMPRAS,2026-01-20,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,47375,6316667,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11181,COMPRAS|810941006|29934329|1,DTE_033_000029934329_810941006.xml,2026-01,29934329,1,COMPRAS,2026-01-22,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 12555{Impuesto variable combustible: 1079,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,19148,638.255000,Documento,client_evidence_backfill,EXP-11.4,0.533182,0.152857,1.117803,auto_accept,,EXP-11.4:0.5332;ADM-1.4:0.3803;EXP-11.5:0.0234,EXP-11.4,0.533182,False,,,,client_evidence,recovered
11182,COMPRAS|810941006|29934363|1,DTE_033_000029934363_810941006.xml,2026-01,29934363,1,COMPRAS,2026-01-23,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 12555{Impuesto variable combustible: 1079,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,19148,638.255000,Documento,client_evidence_backfill,EXP-11.4,0.533182,0.152857,1.117803,auto_accept,,EXP-11.4:0.5332;ADM-1.4:0.3803;EXP-11.5:0.0234,EXP-11.4,0.533182,False,,,,client_evidence,recovered
11183,COMPRAS|810941006|29934382|1,DTE_033_000029934382_810941006.xml,2026-01,29934382,1,COMPRAS,2026-01-26,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 12555{Impuesto variable combustible: 1079,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,19148,638.255000,Documento,client_evidence_backfill,EXP-11.4,0.533182,0.152857,1.117803,auto_accept,,EXP-11.4:0.5332;ADM-1.4:0.3803;EXP-11.5:0.0234,EXP-11.4,0.533182,False,,,,client_evidence,recovered
11184,COMPRAS|810941006|29934399|1,DTE_033_000029934399_810941006.xml,2026-01,29934399,1,COMPRAS,2026-01-27,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 12555{Impuesto variable combustible: 1079,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,19148,638.255000,Documento,client_evidence_backfill,EXP-11.4,0.533182,0.152857,1.117803,auto_accept,,EXP-11.4:0.5332;ADM-1.4:0.3803;EXP-11.5:0.0234,EXP-11.4,0.533182,False,,,,client_evidence,recovered
11189,COMPRAS|810941006|29947173|1,DTE_033_000029947173_810941006.xml,2026-01,29947173,1,COMPRAS,2026-01-12,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,12852,6426000,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11190,COMPRAS|810941006|29947771|1,DTE_033_000029947771_810941006.xml,2026-01,29947771,1,COMPRAS,2026-01-28,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,25530,6382500,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
11214,COMPRAS|970040005|46077656|1,DTE_033_000046077656_970040005.xml,2026-01,46077656,1,COMPRAS,2026-01-14,33,970040005,Banco Comercial,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,,12792,12792,Documento,silver_audit_backfill,ADM-1.7,0.370805,0.201617,2.203085,auto_accept,,ADM-1.7:0.3708;ADM-1.5:0.1692;EXP-15.1:0.0886,ADM-1.7,0.370805,False,,,,silver_audit,recovered
11227,COMPRAS|968480502|109744|1,DTE_034_000000109744_968480502.xml,2026-01,109744,1,COMPRAS,2026-01-05,34,968480502,Concesionario de Peaje,Recarga de Prepagos,,Ruta de los Rios Sociedad Concesionaria S.A.,,,300000,300000,Documento,client_evidence_backfill,ADM-1.4,0.546193,0.402762,1.881673,auto_accept,,ADM-1.4:0.5462;EXP-15.5:0.1434;ADM-1.7:0.0673,ADM-1.4,0.546193,False,,,,client_evidence,recovered
11232,COMPRAS|119206855|15|1,DTE_061_000000000015_119206855.xml,2026-01,15,1,COMPRAS,2026-01-16,61,119206855,ASERRADERO PORTATIL MADERAS Y COMERC/PRODUCTOS FORESTALES Y MADERAS,Confección de bolos,,HECTOR ADRIAN VALENZUELA PAREDES,,,12024000,18000.00,Documento,manually_audited_near_identical_backfill,EXP-4.2,0.725961,0.593977,1.048345,auto_accept,,EXP-4.2:0.7260;EXP-4.3:0.1320;EXP-5.4:0.0605,EXP-4.2,0.725961,False,,,,manually_audited_near_identical,recovered
