direction,source_file,source_path,folio,line_number,provider_rut,provider,item_text,description,quantity,unit,unit_price,amount,discount_pct,discount_amount,normalized_text,zero_reason,audit_verdict,audit_rationale
COMPRAS,DTE_033_000002918603_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000002918603_871611009.xml,2918603,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000004455798_969920301.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000004455798_969920301.xml,4455798,1,96992030-1,Sociedad Concesionaria Vespucio Norte Express S.A.,Peaje Autopista Vespucio Norte,,1,,,0,,,peaje autopista vespucio norte,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000028101795_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028101795_995200007.xml,28101795,1,99520000-7,COPEC S.A.,Fecha-Guía,15.06.25-30595287*,,,,0,,,fecha guia 15 06 25 30595287,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028101795_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028101795_995200007.xml,28101795,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 86,927|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 86 927 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028102136_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028102136_995200007.xml,28102136,1,99520000-7,COPEC S.A.,Fecha-Guía,15.06.25-30543474*,,,,0,,,fecha guia 15 06 25 30543474,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028102136_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028102136_995200007.xml,28102136,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 52,477|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 52 477 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028113826_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028113826_995200007.xml,28113826,1,99520000-7,COPEC S.A.,Fecha-Guía,18.06.25-30590791*,,,,0,,,fecha guia 18 06 25 30590791,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028113826_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028113826_995200007.xml,28113826,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 78,471|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 78 471 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028142850_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028142850_995200007.xml,28142850,1,99520000-7,COPEC S.A.,Fecha-Guía,27.06.25-30683018*,,,,0,,,fecha guia 27 06 25 30683018,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028142850_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000028142850_995200007.xml,28142850,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 44,663|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 44 663 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000051964399_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000051964399_97036000K.xml,51964399,2,97036000-K,Santander - Chile,LEASING 614266 JUNIO 2025 CUOTA 1 DE 37,LEASING 614266 JUNIO 2025 CUOTA 1 DE 37,,,,0,,,leasing 614266 junio 2025 cuota 1 de 37 leasing 614266 junio 2025 cuota 1 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000052220425_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202506/DTE_033_000052220425_97036000K.xml,52220425,2,97036000-K,Santander - Chile,LEASING 614747 JUNIO 2025 CUOTA 1 DE 25,LEASING 614747 JUNIO 2025 CUOTA 1 DE 25,,,,0,,,leasing 614747 junio 2025 cuota 1 de 25 leasing 614747 junio 2025 cuota 1 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,2,96918300-5,DIFOR CHILE S.A.,FORD RANGER XLT 4 TJXC-63 65024 04/07/2025 17:30 766093,A@FORD RANGER XLT 4 TJXC-63 65024 04/07/2025 17:30 766093,,,,0,,,ford ranger xlt 4 tjxc 63 65024 04 07 2025 17 30 766093 a ford ranger xlt 4 tjxc 63 65024 04 07 2025 17 30 766093,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,6,96918300-5,DIFOR CHILE S.A.,S-MD40 CUARTA MANTENCION,A@S-MD40 CUARTA MANTENCION,,,,0,,,s md40 cuarta mantencion a s md40 cuarta mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,7,96918300-5,DIFOR CHILE S.A.,SCO-MO SIGUE GASTANDO LOS NEUMATICOS DELANTEROS,A@SCO-MO SIGUE GASTANDO LOS NEUMATICOS DELANTEROS,,,,0,,,sco mo sigue gastando los neumaticos delanteros a sco mo sigue gastando los neumaticos delanteros,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,8,96918300-5,DIFOR CHILE S.A.,SCO-MO AFIRMAR GUARDAFANGO TRASERO LADO CHOFER,A@SCO-MO AFIRMAR GUARDAFANGO TRASERO LADO CHOFER,,,,0,,,sco mo afirmar guardafango trasero lado chofer a sco mo afirmar guardafango trasero lado chofer,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,9,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,10,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,11,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,12,96918300-5,DIFOR CHILE S.A.,191765 80622 1237 11441 81263 18159,2@191765 80622 1237 11441 81263 18159,,,,0,,,191765 80622 1237 11441 81263 18159 2 191765 80622 1237 11441 81263 18159,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,13,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,14,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000582337_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000582337_969183005.xml,582337,15,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000652425_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000000652425_990120005.xml,652425,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000002927851_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000002927851_871611009.xml,2927851,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002927851_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000002927851_871611009.xml,2927851,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000028181299_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000028181299_995200007.xml,28181299,1,99520000-7,COPEC S.A.,Fecha-Guía,05.07.25-30756175*,,,,0,,,fecha guia 05 07 25 30756175,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028181299_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000028181299_995200007.xml,28181299,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 80,744|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 80 744 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028225160_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000028225160_995200007.xml,28225160,1,99520000-7,COPEC S.A.,Fecha-Guía,18.07.25-30850352*,,,,0,,,fecha guia 18 07 25 30850352,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028225160_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000028225160_995200007.xml,28225160,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 107,440|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 107 440 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028226906_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000028226906_995200007.xml,28226906,1,99520000-7,COPEC S.A.,Fecha-Guía,19.07.25-30435151*,,,,0,,,fecha guia 19 07 25 30435151,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028226906_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000028226906_995200007.xml,28226906,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 43,831|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 43 831 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000052357439_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202507/DTE_033_000052357439_97036000K.xml,52357439,2,97036000-K,Santander - Chile,LEASING 614266 JULIO 2025 CUOTA 2 DE 37,LEASING 614266 JULIO 2025 CUOTA 2 DE 37,,,,0,,,leasing 614266 julio 2025 cuota 2 de 37 leasing 614266 julio 2025 cuota 2 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000024687_77447370K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000024687_77447370K.xml,24687,3,77447370-K,COMERCIAL E INVERSIONES SERVICID LTDA.,DEDUCIBLE,,1,UNID,,0,,,deducible,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,2,96918300-5,DIFOR CHILE S.A.,FORD F150 LARIAT TBZL-91 71285 06/08/2025 09:55 772922,A@FORD F150 LARIAT TBZL-91 71285 06/08/2025 09:55 772922,,,,0,,,ford f150 lariat tbzl 91 71285 06 08 2025 09 55 772922 a ford f150 lariat tbzl 91 71285 06 08 2025 09 55 772922,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,6,96918300-5,DIFOR CHILE S.A.,S-MD70 SERVICIO DE 70000 KM.,A@S-MD70 SERVICIO DE 70000 KM.,,,,0,,,s md70 servicio de 70000 km a s md70 servicio de 70000 km,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,7,96918300-5,DIFOR CHILE S.A.,SCO-MO REVISAR RADIO SE SIGUE DESCONECTANDO EL,A@SCO-MO REVISAR RADIO SE SIGUE DESCONECTANDO EL,,,,0,,,sco mo revisar radio se sigue desconectando el a sco mo revisar radio se sigue desconectando el,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,8,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,9,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,10,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,11,96918300-5,DIFOR CHILE S.A.,247986 78316 1237 11441 106805 18160,2@247986 78316 1237 11441 106805 18160,,,,0,,,247986 78316 1237 11441 106805 18160 2 247986 78316 1237 11441 106805 18160,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,12,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,13,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000587911_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000587911_969183005.xml,587911,14,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000657568_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000000657568_990120005.xml,657568,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000002939994_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000002939994_871611009.xml,2939994,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002939994_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000002939994_871611009.xml,2939994,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000004535599_969920301.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000004535599_969920301.xml,4535599,1,96992030-1,Sociedad Concesionaria Vespucio Norte Express S.A.,Peaje Autopista Vespucio Norte,,1,,,0,,,peaje autopista vespucio norte,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000028306310_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028306310_995200007.xml,28306310,1,99520000-7,COPEC S.A.,Fecha-Guía,08.08.25-30609987*,,,,0,,,fecha guia 08 08 25 30609987,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028306310_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028306310_995200007.xml,28306310,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 117,918|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 117 918 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028312184_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028312184_995200007.xml,28312184,1,99520000-7,COPEC S.A.,Fecha-Guía,10.08.25-31032019*,,,,0,,,fecha guia 10 08 25 31032019,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028312184_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028312184_995200007.xml,28312184,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 94,442|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 94 442 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028327018_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028327018_995200007.xml,28327018,1,99520000-7,COPEC S.A.,Fecha-Guía,14.08.25-31071598*,,,,0,,,fecha guia 14 08 25 31071598,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028327018_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028327018_995200007.xml,28327018,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 56,228|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 56 228 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028330161_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028330161_995200007.xml,28330161,1,99520000-7,COPEC S.A.,Fecha-Guía,15.08.25-31091020*,,,,0,,,fecha guia 15 08 25 31091020,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028330161_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028330161_995200007.xml,28330161,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 98,644|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 98 644 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028334222_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028334222_995200007.xml,28334222,1,99520000-7,COPEC S.A.,Fecha-Guía,17.08.25-31118646*,,,,0,,,fecha guia 17 08 25 31118646,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028334222_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028334222_995200007.xml,28334222,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 65,127|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 65 127 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028359587_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028359587_995200007.xml,28359587,1,99520000-7,COPEC S.A.,Fecha-Guía,24.08.25-31177637*,,,,0,,,fecha guia 24 08 25 31177637,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028359587_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028359587_995200007.xml,28359587,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 98,040|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 98 040 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028363545_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028363545_995200007.xml,28363545,1,99520000-7,COPEC S.A.,Fecha-Guía,25.08.25-31171176*,,,,0,,,fecha guia 25 08 25 31171176,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028363545_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028363545_995200007.xml,28363545,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 64,527|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 64 527 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028379316_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028379316_995200007.xml,28379316,1,99520000-7,COPEC S.A.,Fecha-Guía,29.08.25-31213751*,,,,0,,,fecha guia 29 08 25 31213751,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028379316_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000028379316_995200007.xml,28379316,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 65,646|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 65 646 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000052659387_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000052659387_97036000K.xml,52659387,2,97036000-K,Santander - Chile,LEASING 614747 AGOSTO 2025 CUOTA 2 DE 25,LEASING 614747 AGOSTO 2025 CUOTA 2 DE 25,,,,0,,,leasing 614747 agosto 2025 cuota 2 de 25 leasing 614747 agosto 2025 cuota 2 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
